CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG.1;STAT;x;y
CAT048;20;129;14:06:28:336;41,6636873;2,26656082;906,894413102418;2975,37546628294;23,003906;18,764648;7077,0;29,75;342603;BSO3RG;1016;;;;;;-17.050781;93,0;0,148;832,0;NV;3311;95,48;354,0454;No alert, no SPI, aircraft airbone;25,817087542948588;32,947209019791195
CAT048;20;129;14:06:28:352;41,4733708;2,18635941;1173,50479137991;3850,08145975085;11,050781;20,159912;5213,0;38,5;3475D4;IBE26VE;1015;;;;;;113.378906;226,0;0,364;-512,0;-512;990;244,42;115,1971;No alert, no SPI, aircraft airbone;22,27494804433171;21,511322253029018
CAT048;20;129;14:06:28:438;41,55053108;2,28077966;906,80754458718;2975,0904645834;17,023438;28,240356;7377,0;29,75;3460D4;ECMZV;;;;;;;;;;;;3928;105,6;40,7758;No alert, no SPI, aircraft airbone;26,502417938430117;26,165163718241445
CAT048;20;129;14:06:28:531;41,57454545;2,37250375;1744,96391406003;5724,94740780472;20,484375;36,529541;1000,0;57,25;39E680;AFR34QV;1015;;;;;;-110.214844;210,0;0,352;-1184,0;-1280;2421;234,96;249,5544;No alert, no SPI, aircraft airbone;30,623398560877753;27,635445421037748
CAT048;20;129;14:06:28:531;41,66558354;2,46444282;883,888948681764;2899,89821839308;27,316406;36,633911;7360,0;29,0;3452CD;EAX2M;;;;;;;;;;;;1360;101,86;57,6727;No alert, no SPI, aircraft airbone;34,71534610739656;33,12978845713874
CAT048;20;129;14:06:28:836;41,35598861;2,25163996;670,531883821823;2199,90782571799;7,539062;63,830566;3345,0;22,0;4D21F2;RYR404A;1015,2;;;;;;-116.191406;184,0;0,288;-992,0;-960;3715;196,02;246,8353;No alert, no SPI, aircraft airbone;25,264490876109534;14,489738453107053
CAT048;20;129;14:06:30:273;41,15613297;2,0557034;1668,80174387898;5475,07151338792;8,964844;193,623047;1000,0;54,75;347694;VLG65HX;1015;;;;;;-179.648438;221,0;0,368;1856,0;1696;3397;246,4;182,0929;No alert, no SPI, aircraft airbone;16,461000627142027;2,458120793176858
CAT048;20;129;14:06:30:508;41,25040317;2,05653757;792,480046666227;2600,00023630443;3,675781;214,337769;1000,0;26,0;3950CE;AFR91TU;1015;;;;;;-170.859375;142,0;0,224;2240,0;2176;946;145,86;191,0742;No alert, no SPI, aircraft airbone;16,475257459247302;8,111341628613339
CAT048;20;129;14:06:31:875;41,56536961;1,95900119;784,912596861832;2575,17264428817;17,140625;337,911987;7043,0;25,75;346408;EAX3G;;;;;;;;;;;;208;90,42;62,298;No alert, no SPI, aircraft airbone;12,003301583752188;26,983921269212246
CAT048;20;129;14:06:32:328;41,66562159;2,26598545;914,516296798363;3000,38164718794;23,105469;18,61084;7077,0;30,0;342603;BSO3RG;1016;;;;;;3.691406;90,0;0,144;480,0;NV;3311;97,02;352,0953;No alert, no SPI, aircraft airbone;25,790446740078945;33,063045616849166
CAT048;20;129;14:06:32:359;41,47133774;2,19174513;1165,88265308551;3825,07444354908;11,023438;21,566162;5213,0;38,25;3475D4;IBE26VE;1015;;;;;;115.664062;223,0;0,36;-672,0;-608;990;243,1;117,724;No alert, no SPI, aircraft airbone;22,51856351292947;21,390782216437398
CAT048;20;129;14:06:32:438;41,55195753;2,28255032;914,427474155091;3000,09023430699;17,136719;28,339233;7377,0;30,0;3460D4;ECMZV;;;;;;;;;;;;3928;102,74;41,4459;No alert, no SPI, aircraft airbone;26,58160773894224;26,251250433284273
CAT048;20;129;14:06:32:523;41,57295519;2,36721586;1722,10690835863;5649,95722921934;20,265625;36,150513;1000,0;56,5;39E680;AFR34QV;1015;;;;;;-112.851562;211,0;0,352;-1216,0;-1280;2421;234,74;247,6978;No alert, no SPI, aircraft airbone;30,38600266636743;27,53822121280577
CAT048;20;129;14:06:32:531;41,66661947;2,46679475;891,507408567704;2924,89316632527;27,429688;36,732788;7360,0;29,25;3452CD;EAX2M;;;;;;;;;;;;1360;106,26;57,8375;No alert, no SPI, aircraft airbone;34,82056202810649;33,192857172636735
CAT048;20;129;14:06:32:828;41,35460575;2,24725323;647,673538451083;2124,91325189185;7,324219;63,731689;3345,0;21,25;4D21F2;RYR404A;1015,2;;;;;;-116.894531;181,0;0,284;-1056,0;-960;3715;194,04;246,6046;No alert, no SPI, aircraft airbone;25,06680561187543;14,405544909424227
CAT048;20;129;14:06:34:266;41,15143796;2,05544232;1706,90335190762;5600,07679307259;9,242188;193,282471;1000,0;56,0;347694;VLG65HX;1015;-0,352;-178,066;252,0;-0,062;250;-179.824219;224,0;0,376;1536,0;1536;3397;251,46;182,049;No alert, no SPI, aircraft airbone;16,450336690741715;2,1765312311594456
CAT048;20;129;14:06:34:484;41,2477961;2,05585629;830,580276087858;2725,00099300009;3,824219;213,392944;1000,0;27,25;3950CE;AFR91TU;1015;;;;;;-169.804688;140,0;0,224;2240,0;2144;946;146,08;191,8433;No alert, no SPI, aircraft airbone;16,44507493143705;7,954874340296473
CAT048;20;129;14:06:35:875;41,56611002;1,96096369;769,67383865267;2525,17671680523;17,148438;338,241577;7043,0;25,25;346408;EAX3G;;;;;;;;;;;;208;93,5;65,3522;No alert, no SPI, aircraft airbone;12,091557146157173;27,028597133353152
CAT048;20;129;14:06:36:320;41,66753515;2,26575328;922,138012137264;3025,38727574042;23,210938;18,495483;7077,0;30,25;342603;BSO3RG;1016;24,258;NV;96,0;NV;98;22.148438;90,0;0,144;192,0;NV;3311;97,46;352,3755;No alert, no SPI, aircraft airbone;25,779249375979678;33,17774088217403
CAT048;20;129;14:06:36:367;41,46910384;2,1969636;1143,02040824946;3750,06707620116;10,988281;22,966919;5213,0;37,5;3475D4;IBE26VE;1015;5,625;119,707;242,0;0,438;238;117.949219;219,0;0,356;-832,0;-960;990;241,12;119,8608;No alert, no SPI, aircraft airbone;22,754719627134904;21,25816910963365
CAT048;20;129;14:06:36:430;41,55341962;2,28423143;922,047466500662;3025,09020999403;17,25;28,421631;7377,0;30,25;3460D4;ECMZV;;;;;;;;;;;;3928;102,74;40,6604;No alert, no SPI, aircraft airbone;26,65674541101706;26,3394487861936
CAT048;20;129;14:06:36:516;41,57112833;2,36188435;1699,24971332122;5574,96642945278;20,035156;35,782471;1000,0;55,75;39E680;AFR34QV;1015;;;;;;-115.664062;211,0;0,352;-1152,0;-1184;2421;234,96;244,5227;No alert, no SPI, aircraft airbone;30,146739749290298;27,426806956834035
CAT048;20;129;14:06:36:523;41,66823424;2,4679752;899,127555928193;2949,89365059145;27,539062;36,699829;7360,0;29,5;3452CD;EAX2M;;;;;;;;;;;;1360;103,4;50,5811;No alert, no SPI, aircraft airbone;34,87278394608408;33,290173937811204
CAT048;20;129;14:06:36:820;41,35320977;2,24297105;624,815099720843;2049,91837176813;7,113281;63,649292;3345,0;20,5;4D21F2;RYR404A;1015,2;-0,879;-114,258;192,0;-0,062;188;-117.421875;179,0;0,28;-992,0;-992;3715;190,74;245,8521;No alert, no SPI, aircraft airbone;24,873841190026987;14,320604356348522
CAT048;20;129;14:06:38:258;41,14685687;2,05524921;1729,76498008054;5675,08213724743;9,511719;192,952881;1000,0;56,75;347694;VLG65HX;1015;;;;;;-179.824219;224,0;0,376;1408,0;1376;3397;253,44;182,0325;No alert, no SPI, aircraft airbone;16,442723647822895;1,901786098682006
CAT048;20;129;14:06:38:469;41,24516462;2,05512329;876,300516644493;2875,00178702792;3,976562;212,536011;1000,0;28,75;3950CE;AFR91TU;1015;;;;;;-169.101562;139,0;0,22;1952,0;2016;946;146,52;192,6123;No alert, no SPI, aircraft airbone;16,412555131960193;7,796933873280019
CAT048;20;129;14:06:39:867;41,56680001;1,96303346;762,055081877857;2500,18079482815;17,152344;338,582153;7043,0;25,0;346408;EAX3G;;;;;;;;;;;;208;93,06;65,9125;No alert, no SPI, aircraft airbone;12,18465151064667;27,07026618600033
CAT048;20;129;14:06:40:320;41,66928529;2,26617191;922,139296479523;3025,39148946188;23,316406;18,457031;7077,0;30,25;342603;BSO3RG;1016;;;;;;37.617188;93,0;0,148;-192,0;NV;3311;96,14;355,3308;No alert, no SPI, aircraft airbone;25,79738291984555;33,282828178630595
CAT048;20;129;14:06:40:383;41,46690969;2,20211761;1127,77813139744;3700,05960461398;10,960938;24,356689;5213,0;37,0;3475D4;IBE26VE;1015;;;;;;118.828125;219,0;0,352;-1024,0;-896;990;240,02;120,8386;No alert, no SPI, aircraft airbone;22,98797011474809;21,127937044093766
CAT048;20;129;14:06:40:430;41,55484979;2,28581354;922,047488376498;3025,09028176515;17,359375;28,493042;7377,0;30,25;3460D4;ECMZV;;;;;;;;;;;;3928;103,4;41,0779;No alert, no SPI, aircraft airbone;26,727433007254355;26,425703935073628
CAT048;20;129;14:06:40:508;41,56922209;2,35681725;1676,39220617712;5499,97460571413;19,808594;35,441895;1000,0;55,0;39E680;AFR34QV;1015;-6,68;-117,949;234,0;-0,625;234;-118.125;211,0;0,352;-1152,0;-1216;2421;234,52;242,5562;No alert, no SPI, aircraft airbone;29,919408090667503;27,310737682494793
CAT048;20;129;14:06:40:523;41,66899896;2,47080716;899,125269601122;2949,88614951814;27,652344;36,853638;7360,0;29,5;3452CD;EAX2M;;;;;;;;;;;;1360;106,48;55,2612;No alert, no SPI, aircraft airbone;34,99972484029481;33,33717458929218
CAT048;20;129;14:06:40:820;41,35181221;2,23878142;609,576577607542;1999,92321887793;6,90625;63,577881;3345,0;20,0;4D21F2;RYR404A;1015,2;;;;;;-117.421875;176,0;0,276;-1024,0;-928;3715;188,98;245,6049;No alert, no SPI, aircraft airbone;24,68505121512403;14,235604743265029
CAT048;20;129;14:06:42:250;41,14202753;2,05501065;1760,24674641807;5775,08793551825;9,796875;192,634277;1000,0;57,75;347694;VLG65HX;1015;;;;;;-179.824219;225,0;0,376;1440,0;1408;3397;255,42;182,016;No alert, no SPI, aircraft airbone;16,4331107378138;1,6121462496911783
CAT048;20;129;14:06:42:461;41,24243518;2,0542844;914,40077125933;3000,00262637846;4,136719;211,755981;1000,0;30,0;3950CE;AFR91TU;1015;0,176;-166,816;150,0;0;150;-169.101562;140,0;0,224;1824,0;1760;946;148,94;193,1946;No alert, no SPI, aircraft airbone;16,375264129534237;7,633099546847322
CAT048;20;129;14:06:43:875;41,56747755;1,96511088;769,676309349947;2525,18482276768;17,15625;338,922729;7043,0;25,25;346408;EAX3G;;;;;;;;;;;;208;90,86;64,5612;No alert, no SPI, aircraft airbone;12,278090792780613;27,111191880523567
CAT048;20;129;14:06:44:313;41,67069944;2,26738451;914,519932262599;3000,39357456443;23,414062;18,517456;7077,0;30,0;342603;BSO3RG;1016;;;;;;50.273438;97,0;0,156;-224,0;NV;3311;90,2;14,2273;No alert, no SPI, aircraft airbone;25,851351603101236;33,3680007063822
CAT048;20;129;14:06:44:391;41,46460369;2,20724851;1112,53575449716;3650,05180478447;10,933594;25,762939;5213,0;36,5;3475D4;IBE26VE;1015;;;;;;120.058594;224,0;0,36;-576,0;-512;990;240,02;121,701;No alert, no SPI, aircraft airbone;23,220233247091382;20,991004974789522
CAT048;20;129;14:06:44:422;41,55630771;2,28750759;922,047465649433;3025,09020720129;17,472656;28,575439;7377,0;30,25;3460D4;ECMZV;;;;;;;;;;;;3928;105,38;43,0774;No alert, no SPI, aircraft airbone;26,80314863328022;26,513659085639166
CAT048;20;129;14:06:44:500;41,56704815;2,35177546;1653,53445180785;5424,98197086926;19,570312;35,123291;1000,0;54,25;39E680;AFR34QV;1015;;;;;;-119.707031;211,0;0,352;-1152,0;-1248;2421;234,96;240,3754;No alert, no SPI, aircraft airbone;29,69332457586366;27,178635808786147
CAT048;20;129;14:06:44:516;41,67018074;2,47318675;899,123790514655;2949,8812968721;27,773438;36,941528;7360,0;29,5;3452CD;EAX2M;;;;;;;;;;;;1360;107,8;55,6403;No alert, no SPI, aircraft airbone;35,106095935926106;33,409009423472135
CAT048;20;129;14:06:44:813;41,35034081;2,23454832;586,718018064275;1924,927942386;6,695312;63,528442;3345,0;19,25;4D21F2;RYR404A;1015,2;;;;;;-117.070312;174,0;0,272;-896,0;-960;3715;186,78;245,6268;No alert, no SPI, aircraft airbone;24,494316331633716;14,146173946965964
CAT048;20;129;14:06:46:242;41,13739722;2,05481422;1790,72849693242;5875,09368187578;10,070312;192,337646;1000,0;58,75;347694;VLG65HX;1015;;;;;;-179.824219;227,0;0,38;1536,0;1376;3397;257,4;182,005;No alert, no SPI, aircraft airbone;16,42535669955585;1,3344496343349541
CAT048;20;129;14:06:46:445;41,23972783;2,05342722;952,501035861671;3125,0034984964;4,296875;211,052856;1000,0;31,25;3950CE;AFR91TU;1015;;;;;;-168.925781;140,0;0,224;1632,0;1664;946;150,92;193,0188;No alert, no SPI, aircraft airbone;16,337136600584643;7,470586946423545
CAT048;20;129;14:06:47:867;41,56818894;1,96709419;769,67751072254;2525,18876427894;17,164062;339,252319;7043,0;25,25;346408;EAX3G;;;;;;;;;;;;208;91,3;65,3961;No alert, no SPI, aircraft airbone;12,367283126137508;27,15413651820661
CAT048;20;129;14:06:48:305;41,67169611;2,2694184;914,519825849682;3000,39322544067;23,5;18,682251;7077,0;30,0;342603;BSO3RG;1016;;;;;;59.238281;96,0;0,152;128,0;NV;3311;89,98;27,2461;No alert, no SPI, aircraft airbone;25,942414868176286;33,42838077767922
CAT048;20;129;14:06:48:398;41,46222425;2,21224796;1097,29332858883;3600,04384416737;10,90625;27,158203;5213,0;36,0;3475D4;IBE26VE;1015;;;;;;120.058594;222,0;0,36;-576,0;-640;990;239,14;121,8274;No alert, no SPI, aircraft airbone;23,446608970841165;20,84964705411408
CAT048;20;129;14:06:48:422;41,55775366;2,28941473;914,427319818176;3000,08972795227;17,589844;28,685303;7377,0;30,0;3460D4;ECMZV;;;;;;;;;;;;3928;109,56;43,8904;No alert, no SPI, aircraft airbone;26,888464553127783;26,6009636738987
CAT048;20;129;14:06:48:484;41,56476914;2,34675812;1630,67655537277;5349,98886992921;19,328125;34,810181;1000,0;53,5;39E680;AFR34QV;1015;;;;;;-123.574219;211,0;0,352;-1152,0;-1248;2421;234,3;237,7332;No alert, no SPI, aircraft airbone;29,468374499510876;27,040254135544295
CAT048;20;129;14:06:48:508;41,67160282;2,4749989;899,123101146892;2949,87903516677;27,890625;36,968994;7360,0;29,5;3452CD;EAX2M;;;;;;;;;;;;1360;107,14;53,5364;No alert, no SPI, aircraft airbone;35,186817321019234;33,49502926519064
CAT048;20;129;14:06:48:805;41,34890067;2,23038645;571,479390510358;1874,932443562;6,488281;63,473511;3345,0;18,75;4D21F2;RYR404A;1015,2;;;;;;-116.894531;173,0;0,272;-1184,0;-736;3715;184,58;245,6543;No alert, no SPI, aircraft airbone;24,306780150194665;14,058646907128438
CAT048;20;129;14:06:50:227;41,13257286;2,05460472;1821,21037503332;5975,09984682431;10,355469;192,046509;1000,0;59,75;347694;VLG65HX;1015;0;-178,066;258,0;-0,031;254;-179.824219;227,0;0,384;1472,0;1408;3397;258,28;181,994;No alert, no SPI, aircraft airbone;16,41705697411146;1,0451145639066115
CAT048;20;129;14:06:50:430;41,2370035;2,05261347;982,981324452907;3225,00444851807;4,457031;210,371704;1000,0;32,25;3950CE;AFR91TU;1015;;;;;;-168.574219;143,0;0,228;1184,0;1024;946;155,98;192,9639;No alert, no SPI, aircraft airbone;16,30097598653563;7,3070646946578
CAT048;20;129;14:06:51:867;41,56885184;1,9691819;762,058711233549;2500,19270216348;17,167969;339,592896;7043,0;25,0;346408;EAX3G;;;;;;;;;;;;208;92,62;69,8016;No alert, no SPI, aircraft airbone;12,461184753685412;27,19419006213132
CAT048;20;129;14:06:52:305;41,67252705;2,2715475;914,519523010589;3000,39223187406;23,578125;18,863525;7077,0;30,0;342603;BSO3RG;1016;12,129;NV;96,0;NV;102;67.5;94,0;0,152;64,0;NV;3311;90,2;36,1285;No alert, no SPI, aircraft airbone;26,037822763225986;33,4788519709849
CAT048;20;129;14:06:52:406;41,45981276;2,21719481;1089,67085012794;3575,03571193374;10,882812;28,553467;5213,0;35,75;3475D4;IBE26VE;1015;-0,352;121,992;236,0;0;238;120.234375;221,0;0,356;-576,0;-544;990;236,06;122,0032;No alert, no SPI, aircraft airbone;23,670639634275247;20,70636586107399
CAT048;20;129;14:06:52:414;41,55917952;2,29136165;914,427135194652;3000,08912223202;17,707031;28,800659;7377,0;30,0;3460D4;ECMZV;;;;;;;;;;;;3928;110,44;43,5278;No alert, no SPI, aircraft airbone;26,975576825755336;26,687077656009524
CAT048;20;129;14:06:52:477;41,56231915;2,34190181;1600,19838705007;5249,99487616935;19,082031;34,524536;1000,0;52,5;39E680;AFR34QV;1015;;;;;;-132.011719;211,0;0,352;-1152,0;-1216;2421;233,64;230,0372;No alert, no SPI, aircraft airbone;29,250738263409303;26,891685601113398
CAT048;20;129;14:06:52:500;41,67326281;2,47668044;899,122749155387;2949,87788033896;28,015625;36,968994;7360,0;29,5;3452CD;EAX2M;;;;;;;;;;;;1360;106,7;50,8777;No alert, no SPI, aircraft airbone;35,2615334795394;33,59526625542012
CAT048;20;129;14:06:52:797;41,34755969;2,22644895;556,24065067526;1824,93657636142;6,292969;63,407593;3345,0;18,25;4D21F2;RYR404A;1015,2;0,352;-114,258;182,0;0,031;182;-116.542969;173,0;0,268;-960,0;-928;3715;183,26;245,8136;No alert, no SPI, aircraft airbone;24,129338700057975;13,977137371403835
CAT048;20;129;14:06:54:422;41,23409341;2,05168889;998,221642222255;3275,00549266846;4,628906;209,723511;1000,0;32,75;3950CE;AFR91TU;1015;;;;;;-168.398438;150,0;0,24;608,0;448;946;164,34;193,0188;No alert, no SPI, aircraft airbone;16,25984101844187;7,132382780357236
CAT048;20;129;14:06:55:867;41,56938316;1,97133515;754,439842835069;2475,19641396701;17,164062;339,933472;7043,0;24,75;346408;EAX3G;;;;;;;;;;;;208;91,08;70,7684;No alert, no SPI, aircraft airbone;12,558061526215283;27,22636411408661
CAT048;20;129;14:06:56:297;41,67298053;2,27431376;914,518577187322;3000,38912877925;23,644531;19,127197;7077,0;30,0;342603;BSO3RG;1016;;;;;;73.828125;96,0;0,152;64,0;NV;3311;99,0;62,7979;No alert, no SPI, aircraft airbone;26,162030213616553;33,50687918943064
CAT048;20;129;14:06:56:406;41,56061075;2,29328127;929,66696250625;3050,088557269;17,824219;28,910522;7377,0;30,5;3460D4;ECMZV;;;;;;;;;;;;3928;104,72;44,2255;No alert, no SPI, aircraft airbone;27,061453345002835;26,773507192075044
CAT048;20;129;14:06:56:422;41,45754915;2,2220436;1074,42840307485;3525,0276819441;10,871094;29,910278;5213,0;35,25;3475D4;IBE26VE;1015;;;;;;120.234375;219,0;0,352;-544,0;-512;990;233,2;121,8439;No alert, no SPI, aircraft airbone;23,89020882441502;20,571939015703062
CAT048;20;129;14:06:56:469;41,55931802;2,33762807;1577,33944796678;5174,99835446732;18,824219;34,354248;1000,0;51,75;39E680;AFR34QV;1015;-29,883;-140,273;232,0;-2,719;234;-142.910156;211,0;0,348;-1184,0;-1248;2421;232,98;219,7705;No alert, no SPI, aircraft airbone;29,059571857162435;26,710270679650534
CAT048;20;129;14:06:56:500;41,67473112;2,47869523;906,741876495071;2974,87501808009;28,140625;37,007446;7360,0;29,75;3452CD;EAX2M;;;;;;;;;;;;1360;107,14;50,0592;No alert, no SPI, aircraft airbone;35,351334166317315;33,68414437814203
CAT048;20;129;14:06:56:789;41,34617954;2,22234378;541,001924172044;1774,94075290061;6,089844;63,325195;3345,0;17,75;4D21F2;RYR404A;1015,2;;;;;;-116.367188;172,0;0,268;-928,0;-864;3715;181,94;245,9729;No alert, no SPI, aircraft airbone;23,94432700348381;13,893240893278206
CAT048;20;129;14:06:58:406;41,23110721;2,05077224;1005,84199138824;3300,00663902619;4,804688;209,091797;1000,0;33,0;3950CE;AFR91TU;1015;0,176;-166,992;172,0;0;170;-168.222656;158,0;0,252;608,0;544;946;172,48;193,0682;No alert, no SPI, aircraft airbone;16,21908004634602;6,9531388132877545
CAT048;20;129;14:06:59:859;41,56995504;1,97342914;754,440965700895;2475,20009791012;17,164062;340,268555;7043,0;24,75;346408;EAX3G;;;;;;;;;;;;208;88,44;68,0768;No alert, no SPI, aircraft airbone;12,652259941915505;27,26096444731433
CAT048;20;129;14:07:00:297;41,67320053;2,27714504;914,517378422432;3000,38519582345;23,699219;19,407349;7077,0;30,0;342603;BSO3RG;1016;;;;;;79.101562;99,0;0,16;96,0;NV;3311;103,4;71,4496;No alert, no SPI, aircraft airbone;26,289253738940193;33,520927231097005
CAT048;20;129;14:07:00:398;41,56193636;2,29491558;944,906875761226;3100,08827427246;17,929688;28,99292;7377,0;31,0;3460D4;ECMZV;;;;;;;;;;;;3928;101,2;43,797;No alert, no SPI, aircraft airbone;27,134518745058458;26,853515471239625
CAT048;20;129;14:07:00:430;41,45530106;2,22692165;1066,8058964368;3500,0194572657;10,867188;31,272583;5213,0;35,0;3475D4;IBE26VE;1015;;;;;;120.058594;217,0;0,348;-544,0;-512;990;231,0;121,8988;No alert, no SPI, aircraft airbone;24,11110747031111;20,438463292004442
CAT048;20;129;14:07:00:461;41,55590131;2,33430902;1554,47960669361;5099,99887282467;18,570312;34,332275;1000,0;51,0;39E680;AFR34QV;1015;;;;;;-154.160156;210,0;0,348;-1216,0;-1248;2421;232,76;211,6351;No alert, no SPI, aircraft airbone;28,911576989173106;26,504258909622248
CAT048;20;129;14:07:00:492;41,67617015;2,48076084;914,360917712562;2999,87187326808;28,265625;37,051392;7360,0;30,0;3452CD;EAX2M;;;;;;;;;;;;1360;107,8;49,5648;No alert, no SPI, aircraft airbone;35,44343173033554;33,77128930161106
CAT048;20;129;14:07:00:781;41,34479617;2,21814835;518,143183793873;1699,94488311829;5,882812;63,220825;3345,0;17,0;4D21F2;RYR404A;1015,2;;;;;;-116.191406;171,0;0,268;-928,0;-896;3715;181,5;246,2585;No alert, no SPI, aircraft airbone;23,755229600677275;13,809135485223042
CAT048;20;129;14:07:02:391;41,22782851;2,04970791;1021,08238783944;3350,00794131916;5,0;208,476562;1000,0;33,5;3950CE;AFR91TU;1015;;;;;;-168.222656;166,0;0,268;576,0;544;946;180,84;193,1122;No alert, no SPI, aircraft airbone;16,171701154181527;6,756327728932065
CAT048;20;129;14:07:03:859;41,57059903;1,97556678;746,822137502953;2450,20394160519;17,167969;340,614624;7043,0;24,5;346408;EAX3G;;;;;;;;;;;;208;87,56;69,2908;No alert, no SPI, aircraft airbone;12,748408518017907;27,299898074350907
CAT048;20;129;14:07:04:289;41,6735355;2,27950612;922,136491200887;3025,38228579152;23,753906;19,632568;7077,0;30,25;342603;BSO3RG;1016;;;;;;81.035156;99,0;0,16;256,0;NV;3311;101,2;73,938;No alert, no SPI, aircraft airbone;26,39528684422252;33,541731900538636
CAT048;20;129;14:07:04:398;41,563235;2,29680143;944,906630791724;3100,08747056672;18,039062;29,108276;7377,0;31,0;3460D4;ECMZV;;;;;;;;;;;;3928;106,04;45,0;No alert, no SPI, aircraft airbone;27,218922215284667;26,93198632339043
CAT048;20;129;14:07:04:438;41,45308738;2,23163629;1059,18340619095;3475,01128636751;10,867188;32,596436;5213,0;34,75;3475D4;IBE26VE;1015;;;;;;120.058594;215,0;0,344;-544,0;-512;990;228,36;121,734;No alert, no SPI, aircraft airbone;24,324635690912544;20,307017974729376
CAT048;20;129;14:07:04:461;41,55135178;2,33317204;1531,61768272612;5024,99255819517;18,316406;34,683838;1000,0;50,25;39E680;AFR34QV;1015;;;;;;-165.9375;209,0;0,344;-1024,0;-928;2421;231,0;197,6495;No alert, no SPI, aircraft airbone;28,862366941826874;26,231037625710936
CAT048;20;129;14:07:04:484;41,67761231;2,48253066;929,600271834061;3049,86975584406;28,382812;37,073364;7360,0;30,5;3452CD;EAX2M;;;;;;;;;;;;1360;108,02;48,642;No alert, no SPI, aircraft airbone;35,522223916806674;33,8585033412501
CAT048;20;129;14:07:04:773;41,34345056;2,21411632;502,904349996708;1649,9487076432;5,683594;63,121948;3345,0;16,5;4D21F2;RYR404A;1015,2;;;;;;-116.71875;170,0;0,264;-928,0;-864;3715;180,62;246,1322;No alert, no SPI, aircraft airbone;23,57349523713121;13,727347754353781
CAT048;20;129;14:07:06:383;41,22447259;2,0486576;1028,70282272249;3375,00936890087;5,199219;207,877808;1000,0;33,75;3950CE;AFR91TU;1015;;;;;;-168.222656;173,0;0,28;800,0;704;946;190,08;193,0847;No alert, no SPI, aircraft airbone;16,124971076225656;6,5548893273579125
CAT048;20;129;14:07:07:852;41,5710802;1,97739414;746,823086358607;2450,20705464877;17,167969;340,905762;7043,0;24,5;346408;EAX3G;;;;;;;;;;;;208;85,8;73,0426;No alert, no SPI, aircraft airbone;12,830613160202535;27,329023565503967
CAT048;20;129;14:07:08:289;41,67376732;2,28171946;922,135575046763;3025,37928003642;23,800781;19,846802;7077,0;30,25;342603;BSO3RG;1016;1,23;NV;96,0;NV;108;82.96875;100,0;0,16;96,0;NV;3311;98,78;75,4211;No alert, no SPI, aircraft airbone;26,494717530341326;33,55630809827999
CAT048;20;129;14:07:08:391;41,56477573;2,29865823;922,046543740667;3025,08718256613;18,160156;29,196167;7377,0;30,25;3460D4;ECMZV;;;;;;;;;;;;3928;114,62;45,7031;No alert, no SPI, aircraft airbone;27,301912783349497;27,024968596209835
CAT048;20;129;14:07:08:453;41,54705291;2,33228019;1516,37578605022;4974,98633390501;18,082031;35,046387;1000,0;49,75;39E680;AFR34QV;1015;;;;;;-176.835938;207,0;0,344;-704,0;-576;2421;229,68;186,5039;No alert, no SPI, aircraft airbone;28,82408312470243;25,972931017279734
CAT048;20;129;14:07:08:445;41,45087406;2,23643846;1043,94083106518;3425,00283619188;10,875;33,936768;5213,0;34,25;3475D4;IBE26VE;1015;-0,352;121,641;226,0;0;230;120.234375;213,0;0,344;-480,0;-480;990;226,16;121,7889;No alert, no SPI, aircraft airbone;24,542127390416105;20,175630507345588
CAT048;20;129;14:07:08:477;41,67930095;2,48401892;929,600139970891;3049,8693232221;28,503906;37,056885;7360,0;30,5;3452CD;EAX2M;;;;;;;;;;;;1360;108,02;46,5656;No alert, no SPI, aircraft airbone;35,588218577451144;33,96038617304106
CAT048;20;129;14:07:08:766;41,34212397;2,21016812;487,665450578555;1599,95231687615;5,488281;63,023071;3345,0;16,0;4D21F2;RYR404A;1015,2;-1,406;-114,258;180,0;-0,125;176;-117.246094;169,0;0,264;-928,0;-896;3715;179,08;245,5774;No alert, no SPI, aircraft airbone;23,395535252599213;13,646731531551467
CAT048;20;129;14:07:10:367;41,22099096;2,04759999;1043,94330388121;3425,01094910564;5,40625;207,290039;1000,0;34,25;3950CE;AFR91TU;1015;;;;;;-168.398438;180,0;0,292;768,0;736;946;195,14;193,0353;No alert, no SPI, aircraft airbone;16,077936243472436;6,345911879965488
CAT048;20;129;14:07:11:852;41,5716433;1,97984056;746,824291884899;2450,21100978765;17,164062;341,290283;7043,0;24,5;346408;EAX3G;;;;;;;;;;;;208;85,36;73,6853;No alert, no SPI, aircraft airbone;12,940680652452103;27,363156263770417
CAT048;20;129;14:07:12:281;41,67391292;2,28422387;922,134421898052;3025,37549674001;23,847656;20,093994;7077,0;30,25;342603;BSO3RG;1016;;;;;;83.496094;101,0;0,16;-32,0;NV;3311;99,0;77,5031;No alert, no SPI, aircraft airbone;26,607270819475833;33,56580487113011
CAT048;20;129;14:07:12:383;41,56632456;2,30066472;906,806373404339;2975,08662211989;18,285156;29,300537;7377,0;29,75;3460D4;ECMZV;;;;;;;;;;;;3928;121,0;45,9998;No alert, no SPI, aircraft airbone;27,391638009253537;27,118485547169282
