CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG.1;STAT;x;y
CAT048;20;129;02:53:14:172;41,1863341;2,02057783;982,98606434837;3225,01999935671;7,804688;208,295288;4454;32,25;34718D;IBE2602;1013,0;;;;;;48,339844;250,0;0,4;-1440,0;-1408;244;272,36;50,5151;No alert, no SPI, aircraft airbone;14,862243087700787;4,262873142453374
CAT048;20;129;02:53:18:156;41,18952539;2,02567959;960,126353969797;3150,02094715827;7,527344;207,432861;4454;31,5;34718D;IBE2602;1013,0;;;;;;48,339844;251,0;0,4;-1248,0;-1216;244;272,36;50,5151;No alert, no SPI, aircraft airbone;15,09262981862567;4,4551175952502495
CAT048;20;129;02:53:22:141;41,19273869;2,03081378;937,266594839282;3075,02173501251;7,25;206,499023;4454;30,75;34718D;IBE2602;1013,0;;;;;;48,339844;250,0;0,4;-896,0;-864;244;272,36;50,5151;No alert, no SPI, aircraft airbone;15,324458035432865;4,648701206388353
CAT048;20;129;02:53:26:125;41,19593083;2,03592728;922,026786792092;3025,02236317897;6,976562;205,493774;4454;30,25;34718D;IBE2602;1013,0;0,0;50,449;272,0;0;268,0;48,164062;250,0;0,4;-864,0;-864;244;271,48;50,3833;No alert, no SPI, aircraft airbone;15,555331409560894;4,8410260269982395
CAT048;20;129;02:53:30:109;41,19909381;2,0410254;899,166933100671;2950,022840794;6,707031;204,406128;4454;29,5;34718D;IBE2602;1013,0;;;;;;48,164062;249,0;0,396;-928,0;-928;244;270,82;50,5426;No alert, no SPI, aircraft airbone;15,78549271543351;5,031613116428599
CAT048;20;129;02:53:34:086;41,20223532;2,0461338;883,927036054432;2900,02317696882;6,441406;203,219604;4454;29,0;34718D;IBE2602;1013,0;;;;;;47,988281;249,0;0,396;-928,0;-864;244;270,82;50,5426;No alert, no SPI, aircraft airbone;16,016102643147953;5,22092819467568
CAT048;20;129;02:53:38:070;41,20535978;2,05122636;861,067089944147;2825,02335137235;6,179688;201,934204;4454;28,25;34718D;IBE2602;1013,0;;;;;;47,988281;249,0;0,396;-928,0;-896;244;269,5;50,5756;No alert, no SPI, aircraft airbone;16,24597733503138;5,409231536589301
CAT048;20;129;02:53:42:047;41,20855029;2,05631761;845,827078805305;2775,0233132276;5,917969;200,549927;4454;27,75;34718D;IBE2602;1013,0;-0,352;50,625;270,0;0,094;266,0;47,8125;249,0;0,396;-896,0;-896;244;269,5;50,5756;No alert, no SPI, aircraft airbone;16,47575432995114;5,601508984757457
CAT048;20;129;02:53:46:023;41,21173327;2,06142852;830,587022133172;2725,02312569539;5,660156;199,02832;4454;27,25;34718D;IBE2602;1013,0;;;;;;47,8125;250,0;0,396;-896,0;-896;244;269,5;50,5756;No alert, no SPI, aircraft airbone;16,70640117133439;5,793352194791056
CAT048;20;129;02:53:50:008;41,21479939;2,06646425;807,726931579411;2650,022826203;5,414062;197,374878;4454;26,5;34718D;IBE2602;1013,0;;;;;;47,8125;250,0;0,396;-896,0;-928;244;269,5;50,5756;No alert, no SPI, aircraft airbone;16,93365135705479;5,978186773219373
CAT048;20;129;02:53:53:977;41,21795077;2,07152713;792,486777001992;2600,02231745922;5,167969;195,567627;4454;26,0;34718D;IBE2602;1013,0;;;;;;47,988281;249,0;0,392;-896,0;-896;244;268,62;50,4382;No alert, no SPI, aircraft airbone;17,162087467980754;6,168152704133644
CAT048;20;129;02:53:57:945;41,221135;2,07657302;777,246565834619;2550,02162305285;4,925781;193,595581;4454;25,5;34718D;IBE2602;1013,0;4,395;50,625;268,0;0,344;266,0;48,339844;250,0;0,396;-960,0;-864;244;268,84;50,7404;No alert, no SPI, aircraft airbone;17,389723709908512;6,360098563224212
CAT048;20;129;02:54:01:922;41,22421272;2,08168445;754,386329578236;2475,02084553346;4,695312;191,37085;4454;24,75;34718D;IBE2602;1013,0;;;;;;49,921875;250,0;0,396;-960,0;-928;244;269,5;51,9379;No alert, no SPI, aircraft airbone;17,620333634813708;6,54568387879102
CAT048;20;129;02:54:05:883;41,22715189;2,08689045;739,14606987033;2425,01999187337;4,480469;188,849487;4454;24,25;34718D;IBE2602;1013,0;;;;;;52,382812;249,0;0,392;-992,0;-928;244;269,28;53,7671;No alert, no SPI, aircraft airbone;17,8552409032267;6,722993750211672
CAT048;20;129;02:54:09:844;41,2298372;2,0922583;716,285800828598;2350,0191067905;4,289062;185,960083;4454;23,5;34718D;IBE2602;1013,0;;;;;;54,84375;249,0;0,392;-832,0;-896;244;269,72;56,1896;No alert, no SPI, aircraft airbone;18,097523922157134;6,8851280717316525
CAT048;20;129;02:54:13:805;41,23245776;2,09781685;701,045479923487;2300,01805235217;4,113281;182,686157;4454;23,0;34718D;IBE2602;1013,0;7,734;58,535;270,0;0,562;266,0;57,480469;250,0;0,392;-832,0;-864;244;269,94;58,4857;No alert, no SPI, aircraft airbone;18,34843802229407;7,04343458226541
CAT048;20;129;02:54:17:758;41,23486507;2,10354673;685,805120131001;2250,01687033059;3,964844;179,022217;4454;22,5;34718D;IBE2602;1013,0;;;;;;59,414062;250,0;0,392;-832,0;-864;244;270,16;60,4907;No alert, no SPI, aircraft airbone;18,60714797644083;7,189005692738054
CAT048;20;129;02:54:21:711;41,23716878;2,10937125;662,944694515318;2175,01547155364;3,839844;175,03418;4454;21,75;34718D;IBE2602;1013,0;;;;;;60,117188;250,0;0,392;-896,0;-896;244;269,94;61,9135;No alert, no SPI, aircraft airbone;18,870152594368086;7,328401727622918
CAT048;20;129;02:54:25:656;41,23948406;2,11522728;647,704182352871;2125,01378963059;3,734375;170,776978;4454;21,25;34718D;IBE2602;1013,0;;;;;;60,46875;250,0;0,392;-928,0;-864;244;269,06;62,287;No alert, no SPI, aircraft airbone;19,13456168073284;7,468516112698302
CAT048;20;129;02:54:29:602;41,24175996;2,12104644;632,463593060151;2075,01185465547;3,652344;166,333008;4454;20,75;34718D;IBE2602;1013,0;-0,879;62,051;268,0;0,062;264,0;60,644531;249,0;0,392;-768,0;-704;244;267,3;62,0892;No alert, no SPI, aircraft airbone;19,397294840245085;7,606278625683677
CAT048;20;129;02:54:33:547;41,24401005;2,12681479;617,222926991992;2025,00966779241;3,59375;161,757202;4454;20,25;34718D;IBE2602;1013,0;;;;;;60,292969;247,0;0,388;-416,0;-320;244;265,54;61,886;No alert, no SPI, aircraft airbone;19,657717724924193;7,742499546389714
CAT048;20;129;02:54:37:492;41,24636732;2,13243529;617,222177507356;2025,00720885323;3,550781;157,120972;4454;20,25;34718D;IBE2602;1013,0;;;;;;59,941406;245,0;0,384;-224,0;-160;244;262,9;61,5784;No alert, no SPI, aircraft airbone;19,911398672482402;7,885131326592283
CAT048;20;129;02:54:41:430;41,24863617;2,13803245;609,601364828646;2000,00454178442;3,535156;152,457275;4454;20,0;34718D;IBE2602;1013,0;;;;;;59,941406;242,0;0,38;-128,0;-160;244;259,38;61,6498;No alert, no SPI, aircraft airbone;20,164032098176868;8,022471841381384
CAT048;20;129;02:54:45:375;41,2508705;2,1435461;609,600489391014;2000,00166961361;3,542969;147,854004;4454;20,0;34718D;IBE2602;1013,0;-0,176;61,699;256,0;0;252,0;59,941406;239,0;0,372;-96,0;-64;244;256,96;61,6388;No alert, no SPI, aircraft airbone;20,412879331309803;8,157739050052514
CAT048;20;129;02:54:49:320;41,25311406;2,14896651;609,599550932646;1999,99859068186;3,570312;143,349609;4454;20,0;34718D;IBE2602;1013,0;;;;;;59,765625;236,0;0,368;-64,0;0;244;253,44;61,7102;No alert, no SPI, aircraft airbone;20,657487103408766;8,293553499854786
CAT048;20;129;02:54:53:273;41,25527762;2,15433161;609,598557855934;1999,99533255606;3,621094;139,020996;4454;20,0;34718D;IBE2602;1013,0;;;;;;59,941406;232,0;0,364;0,0;0;244;249,48;61,9904;No alert, no SPI, aircraft airbone;20,89960051254534;8,424572602587713
CAT048;20;129;02:54:57:219;41,25743366;2,15955407;609,597518303432;1999,99192195063;3,6875;134,912109;4454;20,0;34718D;IBE2602;1013,0;;;;;;59,941406;228,0;0,356;-96,0;-64;244;246,18;61,8695;No alert, no SPI, aircraft airbone;21,13524555438937;8,555121185256487
CAT048;20;129;02:55:01:172;41,25949558;2,16482506;609,596412919462;1999,98829536269;3,777344;131,011963;4454;20,0;34718D;IBE2602;1013,0;0,176;62,051;242,0;0,156;238,0;59,941406;225,0;0,352;-192,0;-128;244;242,66;61,9519;No alert, no SPI, aircraft airbone;21,37310164200059;8,68005169349718
CAT048;20;129;02:55:05:125;41,26155795;2,16996245;609,595264546573;1999,98452773498;3,878906;127,364502;4454;20,0;34718D;IBE2602;1013,0;;;;;;59,765625;222,0;0,348;32,0;32;244;238,7;62,2485;No alert, no SPI, aircraft airbone;21,604897279613898;8,804990565389659
CAT048;20;129;02:55:09:086;41,26357768;2,1749798;609,594080002978;1999,98064143697;3,992188;123,991699;4454;20,0;34718D;IBE2602;1013,0;;;;;;60,117188;217,0;0,34;128,0;96;244;234,08;62,2266;No alert, no SPI, aircraft airbone;21,831260870916346;8,927356130471313
CAT048;20;129;02:55:13:039;41,2655459;2,17992412;609,592854151502;1999,97661961441;4,117188;120,877075;4454;20,0;34718D;IBE2602;1013,0;;;;;;60,117188;212,0;0,332;32,0;-32;244;229,68;62,2046;No alert, no SPI, aircraft airbone;22,054323377504108;9,046627410328155
CAT048;20;129;02:55:17:000;41,26751929;2,18468477;609,591610875912;1999,97254062613;4,246094;118,00415;4454;20,0;34718D;IBE2602;1013,0;-0,176;62,227;224,0;0;220,0;60,117188;208,0;0,324;0,0;32;244;225,28;62,1771;No alert, no SPI, aircraft airbone;22,269060507953515;9,166174577320584
CAT048;20;129;02:55:20:969;41,26938979;2,18951913;609,590301861055;1999,96824595782;4,390625;115,361938;4454;20,0;34718D;IBE2602;1013,0;;;;;;59,589844;204,0;0,32;128,0;64;244;220,22;62,3859;No alert, no SPI, aircraft airbone;22,487154755675597;9,279582450489073
CAT048;20;129;02:55:24:938;41,27120943;2,19420966;609,588976041414;1999,96389615571;4,539062;112,961426;4454;20,0;34718D;IBE2602;1013,0;;;;;;59,765625;200,0;0,312;0,0;0;244;216,7;62,4847;No alert, no SPI, aircraft airbone;22,698746793179996;9,389915125992822
CAT048;20;129;02:55:28:906;41,27301817;2,19881127;609,587620825507;1999,95944990916;4,691406;110,742188;4454;20,0;34718D;IBE2602;1013,0;;;;;;59,765625;196,0;0,308;32,0;-32;244;211,64;62,7045;No alert, no SPI, aircraft airbone;22,90630797927106;9,499582255919915
CAT048;20;129;02:55:32:875;41,27478926;2,20324229;609,586264645681;1999,95500050014;4,84375;108,720703;4454;20,0;34718D;IBE2602;1013,0;0,176;62,754;208,0;0,062;204,0;60,117188;192,0;0,3;-96,0;-64;244;207,24;62,688;No alert, no SPI, aircraft airbone;23,106153349159385;9,606957461453778
CAT048;20;129;02:55:36:852;41,27649573;2,20769756;609,584856645204;1999,95038107585;5,003906;106,864014;4454;20,0;34718D;IBE2602;1013,0;;;;;;60,292969;187,0;0,292;-32,0;96;244;203,72;62,8033;No alert, no SPI, aircraft airbone;23,307107822024424;9,710474236859298
CAT048;20;129;02:55:40:828;41,27816394;2,2120204;617,203442641534;2024,94574275605;5,164062;105,166626;4454;20,25;34718D;IBE2602;1013,0;;;;;;60,117188;181,0;0,284;192,0;320;244;198,66;63,045;No alert, no SPI, aircraft airbone;23,502074595972427;9,811671314059135
CAT048;20;129;02:55:44:805;41,27982905;2,21616242;617,202041010372;2024,94114422847;5,320312;103,595581;4454;20,25;34718D;IBE2602;1013,0;;;;;;58,007812;175,0;0,276;96,0;96;244;192,5;62,1002;No alert, no SPI, aircraft airbone;23,688852807981842;9,912643132934003
CAT048;20;129;02:55:48:781;41,28152791;2,2199634;617,20071005635;2024,93677758127;5,464844;102,128906;4454;20,25;34718D;IBE2602;1013,0;-18,809;58,008;186,0;-2,031;182,0;51,855469;172,0;0,268;-128,0;-160;244;186,56;57,9254;No alert, no SPI, aircraft airbone;23,860182080045863;10,015554547996858
CAT048;20;129;02:55:52:758;41,28359075;2,22325133;617,199507058598;2024,93283073813;5,585938;100,563354;4454;20,25;34718D;IBE2602;1013,0;;;;;;42,539062;168,0;0,264;-32,0;-96;244;182,6;52,1246;No alert, no SPI, aircraft airbone;24,00816217353473;10,140159349167831
CAT048;20;129;02:55:56:734;41,28610439;2,22610719;617,198420233093;2024,92926503754;5,6875;98,827515;4454;20,25;34718D;IBE2602;1013,0;;;;;;32,871094;164,0;0,256;64,0;-64;244;176,0;40,8472;No alert, no SPI, aircraft airbone;24,136423923641903;10,291683723509237
CAT048;20;129;02:56:00:711;41,28878185;2,22835555;617,197538897395;2024,92637351613;5,765625;97,091675;4454;20,25;34718D;IBE2602;1013,0;;;;;;24,082031;161,0;0,252;-288,0;-320;244;171,6;31,6461;No alert, no SPI, aircraft airbone;24,237137726185836;10,45286757218846
CAT048;20;129;02:56:04:688;41,29155735;2,22999104;601,956881092861;1974,9242137647;5,820312;95,372314;4454;19,75;34718D;IBE2602;1013,0;-18,984;22,852;168,0;-2,188;168,0;15,820312;159,0;0,248;-512,0;-608;244;168,08;22,7472;No alert, no SPI, aircraft airbone;24,310087578184884;10,619762626029393
CAT048;20;129;02:56:08:664;41,29452959;2,23109131;594,336427419446;1949,92272453482;5,855469;93,587036;4454;19,5;34718D;IBE2602;1013,0;;;;;;7,910156;158,0;0,248;-736,0;-800;244;166,32;14,2822;No alert, no SPI, aircraft airbone;24,358752009132793;10,798307828353083
CAT048;20;129;02:56:12:633;41,29756664;2,23156059;571,476223098114;1874,92205178922;5,867188;91,796265;4454;18,75;34718D;IBE2602;1013,0;;;;;;0,175781;157,0;0,244;-992,0;-1120;244;165,0;6,2622;No alert, no SPI, aircraft airbone;24,37885153202061;10,9805639979546
CAT048;20;129;02:56:16:609;41,30065766;2,23147105;548,616245516576;1799,9221229406;5,859375;89,983521;4454;18,0;34718D;IBE2602;1013,0;;;;;;-7,910156;157,0;0,244;-1184,0;-1280;244;165,22;357,9126;No alert, no SPI, aircraft airbone;24,37365776032127;11,165900788396751
CAT048;20;129;02:56:20:586;41,30372007;2,23073745;518,136525884271;1699,92303958215;5,828125;88,17627;4454;17,0;34718D;IBE2602;1013,0;-17,578;-10,02;166,0;-2;168,0;-15,996094;159,0;0,248;-1408,0;-1376;244;166,54;349,9695;No alert, no SPI, aircraft airbone;24,339350202593156;11,349342375391979
CAT048;20;129;02:56:24:555;41,30668503;2,22953075;495,276996748522;1624,92458201242;5,78125;86,396484;4454;16,25;34718D;IBE2602;1013,0;;;;;;-24,609375;160,0;0,248;-1376,0;-1376;244;168,74;343,8171;No alert, no SPI, aircraft airbone;24,28368881795465;11,52680885284388
CAT048;20;129;02:56:28:531;41,30959347;2,22777061;472,417680705898;1549,92682356714;5,714844;84,60022;4454;15,5;34718D;IBE2602;1013,0;;;;;;-31,113281;161,0;0,248;-1056,0;-992;244;170,06;334,1876;No alert, no SPI, aircraft airbone;24,203028511976402;11,700733313891519
CAT048;20;129;02:56:32:508;41,312319;2,225738;449,558466304094;1474,92939858912;5,640625;82,858887;4454;14,75;34718D;IBE2602;1013,0;;;;;;-32,167969;161,0;0,248;-928,0;-896;244;169,84;330,7104;No alert, no SPI, aircraft airbone;24,110122620068953;11,863615493323799
CAT048;20;129;02:56:36:484;41,31498553;2,22359381;434,319294079207;1424,93211278683;5,566406;81,101074;4454;14,25;34718D;IBE2602;1013,0;-1,758;-30,586;170,0;-0,188;170,0;-32,695312;161,0;0,252;-832,0;-736;244;170,06;329,2053;No alert, no SPI, aircraft airbone;24,01220099762363;12,022931129553777
CAT048;20;129;02:56:40:461;41,31762236;2,22151171;419,080103255808;1374,93476596579;5,5;79,321289;4454;13,75;34718D;IBE2602;1013,0;;;;;;-36,035156;161,0;0,252;-704,0;-640;244;168,96;327,8101;No alert, no SPI, aircraft airbone;23,917105141789992;12,180485233420372
CAT048;20;129;02:56:44:438;41,32007185;2,21891832;403,841077601537;1324,93796103823;5,414062;77,563477;4454;13,25;34718D;IBE2602;1013,0;;;;;;-47,285156;159,0;0,248;-640,0;-608;244;168,74;323,1958;No alert, no SPI, aircraft airbone;23,798969564446658;12,326667791293948
CAT048;20;129;02:56:48:414;41,32200075;2,21583919;396,22217741143;1299,94156853851;5,304688;76,019897;4454;13,0;34718D;IBE2602;1013,0;;;;;;-62,753906;158,0;0,244;-288,0;-128;244;165,88;311,0834;No alert, no SPI, aircraft airbone;23,659070729517286;12,441503360317778
CAT048;20;129;02:56:52:391;41,32328137;2,21218293;396,223404609598;1299,94559477935;5,164062;74,750977;4454;13,0;34718D;IBE2602;1013,0;-30,586;-68,379;164,0;-4,062;162,0;-76,464844;156,0;0,24;-64,0;0;244;163,24;295,7794;No alert, no SPI, aircraft airbone;23,49332139568066;12,517312267419365
CAT048;20;129;02:56:56:375;41,3235496;2,20831468;396,22460576985;1299,94953559396;5,0;74,047852;4454;13,0;34718D;IBE2602;1013,0;;;;;;-91,582031;154,0;0,24;0,0;0;244;161,04;276,416;No alert, no SPI, aircraft airbone;23,318354003772946;12,532360220117964
CAT048;20;129;02:57:00:367;41,32347574;2,20438182;396,225764863193;1299,95333839376;4,828125;73,520508;4454;13,0;34718D;IBE2602;1013,0;;;;;;-99,84375;153,0;0,236;0,0;96;244;159,94;264,2487;No alert, no SPI, aircraft airbone;23,140587527529394;12,526884253461388
CAT048;20;129;02:57:04:359;41,32290595;2,20045653;396,22685169708;1299,95690412185;4,648438;73,306274;4454;13,0;34718D;IBE2602;1013,0;;;;;;-103,535156;153,0;0,236;-352,0;-224;244;160,82;259,5959;No alert, no SPI, aircraft airbone;22,963335932531074;12,491678230018906
CAT048;20;129;02:57:08:352;41,32211182;2,196533;388,60788374301;1274,96028929942;4,464844;73,240356;4454;12,75;34718D;IBE2602;1013,0;-4,57;-104,59;162,0;-0,562;160,0;-105,644531;153,0;0,236;-160,0;0;244;162,8;256,1298;No alert, no SPI, aircraft airbone;22,786238501808104;12,443027368428183
CAT048;20;129;02:57:12:352;41,32135785;2,19285093;403,848813516088;1324,96334133612;4,292969;73,179932;4454;13,25;34718D;IBE2602;1013,0;;;;;;-107,402344;153,0;0,236;736,0;256;244;162,8;253,5699;No alert, no SPI, aircraft airbone;22,620039000347465;12,396855367435618
CAT048;20;129;02:57:16:344;41,32042453;2,18907271;396,229721542448;1299,96631962532;4,113281;73,240356;4454;13,0;34718D;IBE2602;1013,0;;;;;;-108,984375;151,0;0,232;-288,0;-448;244;158,84;252,0209;No alert, no SPI, aircraft airbone;22,44955001613602;12,339910355383958
CAT048;20;129;02:57:20:344;41,31945553;2,18539872;388,610564965755;1274,96908596225;3,9375;73,355713;4454;12,75;34718D;IBE2602;1013,0;;;;;;-109,6875;151,0;0,232;-544,0;-640;244;157,96;250,7574;No alert, no SPI, aircraft airbone;22,283780460924717;12,280859682504296
CAT048;20;129;02:57:24:336;41,31841906;2,18184565;373,371342176571;1224,97163426658;3,765625;73,564453;4454;12,25;34718D;IBE2602;1013,0;-1,582;-110,391;156,0;-0,188;154,0;-111,269531;147,0;0,228;-672,0;-576;244;156,2;249,3567;No alert, no SPI, aircraft airbone;22,123495523548442;12,217800596132019
CAT048;20;129;02:57:28:336;41,31735265;2,17830287;358,132082731463;1174,97406230869;3,59375;73,822632;4454;11,75;34718D;IBE2602;1013,0;;;;;;-112,148438;144,0;0,224;-832,0;-672;244;153,56;248,6096;No alert, no SPI, aircraft airbone;21,963680725420705;12,152955197410323
CAT048;20;129;02:57:32:328;41,31631789;2,17483631;342,892775830813;1124,97633465676;3,425781;74,091797;4454;11,25;34718D;IBE2602;1013,0;;;;;;-112,851562;142,0;0,22;-896,0;-768;244;151,14;247,8461;No alert, no SPI, aircraft airbone;21,80729628534959;12,090033341811965
CAT048;20;129;02:57:36:328;41,31524522;2,17147167;327,653416038491;1074,97843347572;3,261719;74,448853;4454;10,75;34718D;IBE2602;1013,0;;;;;;-113,203125;139,0;0,216;-736,0;-768;244;148,5;247,4066;No alert, no SPI, aircraft airbone;21,655527446482225;12,024869607610324
CAT048;20;129;02:57:40:328;41,31417392;2,16819299;312,414010801353;1024,98038319751;3,101562;74,86084;4454;10,25;34718D;IBE2602;1013,0;-1,406;-112,852;146,0;-0,344;144,0;-113,378906;138,0;0,212;-768,0;-768;244;146,52;247,1045;No alert, no SPI, aircraft airbone;21,507639729086726;11,9598150806876
CAT048;20;129;02:57:44:328;41,31310252;2,16491035;297,174578498118;974,982244119764;2,941406;75,316772;4454;9,75;34718D;IBE2602;1013,0;;;;;;-113,730469;137,0;0,212;-800,0;-832;244;145,2;246,4343;No alert, no SPI, aircraft airbone;21,35956815580842;11,894759165210141
CAT048;20;129;02:57:48:328;41,31202261;2,16171509;281,935103354044;924,983964488083;2,785156;75,855103;4454;9,25;34718D;IBE2602;1013,0;;;;;;-114,257812;136,0;0,208;-832,0;-768;244;143,44;246,1157;No alert, no SPI, aircraft airbone;21,215445354404434;11,829219746668935
CAT048;20;129;02:57:52:336;41,31093153;2,1586107;259,075587180443;849,985549445085;2,632812;76,49231;4454;8,5;34718D;IBE2602;1013,0;;;;;;-113,554688;135,0;0,208;-864,0;-864;244;141,02;245,2478;No alert, no SPI, aircraft airbone;21,075430118450022;11,763037719363327
CAT048;20;129;02:57:56:336;41,30981309;2,15541306;243,836060026661;799,987099177869;2,476562;77,2229;4454;8,0;34718D;IBE2602;1013,0;0,703;-114,609;142,0;-0,125;140,0;-113,203125;135,0;0,208;-704,0;-768;244;141,02;245,2478;No alert, no SPI, aircraft airbone;20,931202488899185;11,695197605102665
CAT048;20;129;02:58:00:336;41,30870705;2,15220169;228,596509019844;749,988570652666;2,320312;78,030396;4454;7,5;34718D;IBE2602;1013,0;;;;;;-112,148438;137,0;0,208;-480,0;-672;244;141,02;246,1597;No alert, no SPI, aircraft airbone;20,786345184268608;11,628103132984654
CAT048;20;129;02:58:04:336;41,30768946;2,14913182;213,356914244592;699,989898530228;2,171875;78,848877;4454;7,0;34718D;IBE2602;1013,0;;;;;;-111,621094;137,0;0,212;-576,0;-704;244;140,36;246,9067;No alert, no SPI, aircraft airbone;20,6478535768041;11,566351653846786
CAT048;20;129;02:58:08:344;41,306685;2,14604312;205,73729772307;674,991155861756;2,023438;79,760742;4454;6,75;34718D;IBE2602;1013,0;;;;;;-112,148438;136,0;0,208;-736,0;-672;244;138,38;246,5826;No alert, no SPI, aircraft airbone;20,50850210895867;11,505388021897465
CAT048;20;129;02:58:12:352;41,30566242;2,14294944;190,497656898573;624,992332659114;1,875;80,848389;4454;6,25;34718D;IBE2602;1013,0;-0,352;-114,082;138,0;-0,031;140,0;-112,324219;136,0;0,208;-672,0;-704;244;137,06;245,863;No alert, no SPI, aircraft airbone;20,368926781643538;11,443341556757328
CAT048;20;129;02:58:16:359;41,30461589;2,13984254;175,25799259264;574,993432417638;1,726562;82,166748;4454;5,75;34718D;IBE2602;1013,0;;;;;;-112,324219;134,0;0,204;-672,0;-672;244;136,18;245,6927;No alert, no SPI, aircraft airbone;20,228756647641926;11,379860759976138
CAT048;20;129;02:58:20:367;41,30357929;2,13679711;160,018297513016;524,994431212602;1,582031;83,721313;4454;5,25;34718D;IBE2602;1013,0;;;;;;-113,027344;133,0;0,204;-608,0;-704;244;135,74;246,0773;No alert, no SPI, aircraft airbone;20,0913587204295;11,316994601317342
CAT048;20;129;02:58:24:383;41,30256499;2,13371846;144,778581749648;474,995362147515;1,4375;85,528564;4454;4,75;34718D;IBE2602;1013,0;;;;;;-113,554688;134,0;0,204;-576,0;-672;244;134,86;245,907;No alert, no SPI, aircraft airbone;19,952447430322657;11,255462950408559
CAT048;20;129;02:58:28:406;41,30154406;2,13077055;137,158830896951;449,996178759954;1,300781;87,764282;4454;4,5;34718D;IBE2602;1013,0;0,527;-114,609;134,0;0,062;138,0;-114,433594;134,0;0,204;-512,0;-704;244;135,3;245,517;No alert, no SPI, aircraft airbone;19,819446171406437;11,19356830684703
CAT048;20;129;02:58:32:430;41,30049936;2,12768606;121,919067821465;399,996954471377;1,160156;90,593262;4454;4,0;34718D;IBE2602;1013,0;;;;;;-113,90625;132,0;0,2;-512,0;-576;244;135,3;245,517;No alert, no SPI, aircraft airbone;19,68027134165214;11,13022194102374
CAT048;20;129;02:58:36:469;41,29944584;2,12469435;106,679274418391;349,997630682835;1,027344;94,202271;4454;3,5;34718D;IBE2602;1013,0;;;;;;-113,554688;130,0;0,2;-576,0;-672;244;134,2;245,3412;No alert, no SPI, aircraft airbone;19,545290531865795;11,066372364884819
CAT048;20;129;02:58:40:516;41,29838906;2,1216716;91,439459996298;299,998237934254;0,898438;98,882446;4454;3,0;34718D;IBE2602;1013,0;;;;;;-113,027344;131,0;0,2;-928,0;-704;244;133,98;245,7312;No alert, no SPI, aircraft airbone;19,40890258041255;11,002325038701201
CAT048;20;129;02:58:44:578;41,2973393;2,11864817;76,1996222669259;249,998768718221;0,777344;105,040283;4454;2,5;34718D;IBE2602;1013,0;0,879;-114,961;134,0;-0,031;134,0;-113,027344;131,0;0,2;-640,0;-672;244;133,32;245,1599;No alert, no SPI, aircraft airbone;19,27247742138226;10,938703280699281
CAT048;20;129;02:58:48:664;41,2962175;2,11556924;68,5797640942037;224,999233230827;0,667969;113,752441;4454;2,25;34718D;IBE2602;1013,0;;;;;;-112,148438;131,0;0,196;-896,0;-704;244;132,88;245,5554;No alert, no SPI, aircraft airbone;19,13355879771256;10,870754013289327
CAT048;20;129;02:58:52:789;41,29512748;2,11248287;53,3398818066344;174,999617826478;0,578125;125,337524;4454;1,75;34718D;IBE2602;1013,0;;;;;;-111,09375;130,0;0,196;-576,0;-640;244;132,66;245,9454;No alert, no SPI, aircraft airbone;18,99428976415771;10,804713830587424
CAT048;20;129;02:58:56:953;41,29414407;2,10943049;38,0999729260802;124,999915174801;0,515625;139,707642;4454;1,25;34718D;IBE2602;1013,0;;;;;;-110,039062;130,0;0,196;-672,0;-736;244;132,22;246,3409;No alert, no SPI, aircraft airbone;18,85652284247214;10,74507911385866
CAT048;20;129;02:59:01:141;41,29303532;2,10617787;22,8600445436314;75,0001485405276;0,496094;157,939453;4454;0,75;34718D;IBE2602;1013,0;-1,758;-113,906;132,0;0,125;132,0;-111,445312;129,0;0,196;-992,0;-704;244;132,66;245,9454;No alert, no SPI, aircraft airbone;18,709730969033785;10,677889933939023
CAT048;20;129;02:59:05:336;41,29193778;2,10295125;8,8750384747982e-05;0,0002911758122965;0,527344;175,605469;4454;0,0;34718D;IBE2602;1013,0;;;;;;-112,148438;131,0;0,196;-1024,0;-608;244;135,52;245,1324;No alert, no SPI, aircraft airbone;18,56410691582514;10,611384013824445
CAT048;20;129;02:59:09:484;41,29082001;2,09979633;0,0001072026789188;0,000351714837104;0,601562;189,794312;4454;-0,5;34718D;IBE2602;1013,0;;;;;;-111,796875;125,0;0,188;-832,0;-256;244;135,52;245,1324;No alert, no SPI, aircraft airbone;18,42172659871739;10,543685474569692
CAT048;20;129;02:59:13:594;41,28977802;2,09666339;9,87416133284569e-05;0,0003239554346725;0,699219;200,429077;4454;-0,5;34718D;IBE2602;1013,0;;;;;;-115,839844;121,0;0,184;288,0;-128;244;132,66;245,9454;No alert, no SPI, aircraft airbone;18,280314551018492;10,480541069866119
CAT048;20;129;02:59:17:672;41,28877955;2,09371409;6,81653618812561e-05;0,0002236396458745;0,808594;207,828369;4454;-0,5;34718D;IBE2602;1013,0;-0,176;-114,434;122,0;0,156;114,0;-115,488281;112,0;0,168;64,0;-128;244;123,2;245,517;No alert, no SPI, aircraft airbone;18,147192223518346;10,420049720135221
