CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG.1;STAT;x;y;z
CAT048;20;129;05:01:27:898;41,24542816;2,05716189;563,880747850053;1850,00251277637;3,898438;211,514282;1000,0;18,5;3444D0;VLG3YR;1013,0;;;;;;179,824219;194,0;0,304;992,0;992,0;3580;204,16;178,8739;No alert, no SPI, aircraft airbone;30566,571116890707;14470,090479291823;563,880747850053
CAT048;20;129;05:01:30:219;41,32207082;2,15157556;228,597060278058;749,990379242664;2,582031;60,199585;1000,0;7,5;76CD47;SIA388;1014,0;;;;;;-113,90625;139,0;0,212;-736,0;-704,0;2633;147,4;245,5225;No alert, no SPI, aircraft airbone;38435,60582586165;23019,413216451096;228,597060278058
CAT048;20;129;05:01:30:469;41,33953504;2,51310323;1607,58227765653;5274,22023982666;18,75;82,721558;2016,0;52,75;8964FF;ETD1HA;1014,0;;;;;;-74,179688;231,0;0,384;-544,0;-544,0;2076;253,44;286,2872;No alert, no SPI, aircraft airbone;68685,69528248331;25181,706581680028;1607,58227765653
CAT048;20;129;05:01:31:875;41,24155244;2,05721384;586,741279038601;1925,004257921;4,097656;209,783936;1000,0;19,25;3444D0;VLG3YR;1013,0;;;;;;179,472656;198,0;0,312;960,0;928,0;3580;209,22;178,9014;No alert, no SPI, aircraft airbone;30572,729254727517;14039,677399233136;586,741279038601
CAT048;20;129;05:01:34:211;41,3209384;2,14825799;213,357455031946;699,991672767011;2,417969;59,831543;1000,0;7,0;76CD47;SIA388;1014,0;-0,527;-114,258;148.0;-0,031;144,0;-114,257812;139,0;0,212;-640,0;-704,0;2633;148,28;245,6818;No alert, no SPI, aircraft airbone;38158,50461800545;22892,185522551288;213,357455031946
CAT048;20;129;05:01:34:461;41,34083516;2,50722276;1599,96920638345;5249,24297107108;18,496094;82,380981;2016,0;52,5;8964FF;ETD1HA;1014,0;;;;;;-74,179688;229,0;0,38;-544,0;-576,0;2076;251,46;286,4136;No alert, no SPI, aircraft airbone;68192,14180526971;25321,46747081849;1599,96920638345
CAT048;20;129;05:01:35:852;41,23763054;2,05734087;601,981862355024;1975,00617328886;4,300781;208,157959;1000,0;19,75;3444D0;VLG3YR;1013,0;;;;;;179,121094;203,0;0,316;928,0;640,0;3580;215,16;178,9288;No alert, no SPI, aircraft airbone;30585,20358569443;13604,162357778594;601,981862355024
CAT048;20;129;05:01:38:195;41,31985125;2,14500244;198,117816093378;649,992855751797;2,257812;59,386597;1000,0;6,5;76CD47;SIA388;1014,0;;;;;;-114,609375;139,0;0,212;-736,0;-672,0;2633;148,28;245,6818;No alert, no SPI, aircraft airbone;37886,5603696407;22770,023141967748;198,117816093378
CAT048;20;129;05:01:38:445;41,34219957;2,5013199;1584,73607261758;5199,26549648667;18,242188;82,018433;2016,0;52,0;8964FF;ETD1HA;1014,0;;;;;;-74,003906;227,0;0,376;-576,0;-576,0;2076;249,48;286,5399;No alert, no SPI, aircraft airbone;67696,66762155999;25468,384325382853;1584,73607261758
CAT048;20;129;05:01:39:828;41,23356018;2,05742205;609,602499968372;2000,00826599623;4,515625;206,652832;1000,0;20,0;3444D0;VLG3YR;1013,0;0,703;179,121;224.0;0,062;222,0;179,121094;211,0;0,332;320,0;256,0;3580;223,08;179,2255;No alert, no SPI, aircraft airbone;30593,904459154157;13152,143842817946;609,602499968372
CAT048;20;129;05:01:42:188;41,31868138;2,14160264;190,498162584379;624,993991733335;2,089844;58,897705;1000,0;6,25;76CD47;SIA388;1014,0;;;;;;-114,257812;139,0;0,212;-672,0;-736,0;2633;148,28;245,6818;No alert, no SPI, aircraft airbone;37602,57650425458;22638,62171160052;190,498162584379
CAT048;20;129;05:01:42:438;41,34343233;2,49550761;1577,12272946071;5174,28733572387;17,992188;81,672363;2016,0;51,75;8964FF;ETD1HA;1014,0;0,0;-73,652;248.0;0,031;250,0;-74,003906;225,0;0,372;-640,0;-672,0;2076;248,38;286,3861;No alert, no SPI, aircraft airbone;67208,92895882977;25600,7838928279;1577,12272946071
CAT048;20;129;05:01:43:805;41,22933693;2,05748664;624,843200699426;2050,01056658271;4,742188;205,246582;1000,0;20,5;3444D0;VLG3YR;1013,0;;;;;;179,648438;218,0;0,34;1024,0;1024,0;3580;231,22;179,5001;No alert, no SPI, aircraft airbone;30601,286218415942;12683,14017949412;624,843200699426
CAT048;20;129;05:01:46:172;41,31757043;2,1383577;175,258465956897;574,994985450025;1,929688;58,342896;1000,0;5,75;76CD47;SIA388;1014,0;;;;;;-114,609375;140,0;0,212;-768,0;-768,0;2633;148,28;245,6818;No alert, no SPI, aircraft airbone;37331,51549578891;22513,841546114483;175,258465956897
CAT048;20;129;05:01:46:430;41,34472599;2,48967247;1561,88932546973;5124,30897457412;17,742188;81,304321;2016,0;51,25;8964FF;ETD1HA;1014,0;;;;;;-74,003906;224,0;0,372;-544,0;-704,0;2076;246,4;286,5179;No alert, no SPI, aircraft airbone;66719,23434445522;25739,962062617727;1561,88932546973
CAT048;20;129;05:01:47:789;41,22502156;2,05757204;655,32396302186;2150,01307084064;4,976562;203,933716;1000,0;21,5;3444D0;VLG3YR;1013,0;;;;;;-179,648438;222,0;0,348;1664,0;1792,0;3580;236,28;180,2417;No alert, no SPI, aircraft airbone;30610,456100336014;12203,913552798515;655,32396302186
CAT048;20;129;05:01:50:156;41,31643872;2,13502228;160,018750082701;524,99591602133;1,765625;57,650757;1000,0;5,25;76CD47;SIA388;1014,0;-0,879;-114,258;148.0;-0,031;146,0;-114,785156;141,0;0,216;-864,0;-768,0;2633;148,28;245,6818;No alert, no SPI, aircraft airbone;37052,88096854569;22386,727370286953;160,018750082701
CAT048;20;129;05:01:50:422;41,34602981;2,48390563;1546,6557558123;5074,33006989923;17,496094;80,925293;2016,0;50,75;8964FF;ETD1HA;1014,0;;;;;;-74,003906;222,0;0,368;-608,0;-640,0;2076;244,2;286,4246;No alert, no SPI, aircraft airbone;66235,2648261743;25880,353518407897;1546,6557558123
CAT048;20;129;05:01:51:766;41,22064843;2,05756087;701,044768451713;2300,01571812712;5,21875;202,769165;1000,0;23,0;3444D0;VLG3YR;1013,0;;;;;;-178,945312;223,0;0,352;2272,0;2368,0;3580;239,14;180,4779;No alert, no SPI, aircraft airbone;30611,555708617943;11718,238654017945;701,044768451713
CAT048;20;129;05:01:54:148;41,31529383;2,13169005;144,779004958458;474,996750627908;1,601562;56,843262;1000,0;4,75;76CD47;SIA388;1014,0;;;;;;-114,785156;142,0;0,216;-704,0;-736,0;2633;147,4;245,5225;No alert, no SPI, aircraft airbone;36774,511268281094;22258,161499229405;144,779004958458
CAT048;20;129;05:01:54:406;41,34727143;2,47830953;1531,42190655787;5024,35024791131;17,257812;80,551758;2016,0;50,25;8964FF;ETD1HA;1014,0;;;;;;-74,003906;220,0;0,364;-608,0;-672,0;2076;242,0;286,3312;No alert, no SPI, aircraft airbone;65765,66624607581;26013,998353331623;1531,42190655787
CAT048;20;129;05:01:55:750;41,21618505;2,05750013;746,765631271526;2450,01855370087;5,46875;201,708984;1000,0;24,5;3444D0;VLG3YR;1013,0;0,352;-179,121;240.0;0,031;240,0;-178,417969;225,0;0,356;2848,0;2880,0;3580;240,24;180,9503;No alert, no SPI, aircraft airbone;30608,540223843745;11222,523756614395;746,765631271526
CAT048;20;129;05:01:58:133;41,31416938;2,12843345;129,539226435125;424,997475657415;1,441406;55,887451;1000,0;4,25;76CD47;SIA388;1014,0;;;;;;-114,609375;141,0;0,216;-768,0;-800,0;2633;145,42;245,1929;No alert, no SPI, aircraft airbone;36502,453238049566;22131,90814026116;129,539226435125
CAT048;20;129;05:01:58:406;41,3484751;2,47261237;1523,80807369668;4999,37048050702;17,015625;80,172729;2016,0;50,0;8964FF;ETD1HA;1014,0;0,0;-73,477;240.0;0,031;240,0;-74,179688;218,0;0,36;-768,0;-800,0;2076;239,14;286,5344;No alert, no SPI, aircraft airbone;65287,66516187693;26143,382812759482;1523,80807369668
CAT048;20;129;05:01:59:742;41,2117647;2,05743378;807,726531810127;2650,02151462394;5,71875;200,753174;1000,0;26,5;3444D0;VLG3YR;1013,0;;;;;;-178,242188;225,0;0,356;3040,0;3200,0;3580;240,24;181,192;No alert, no SPI, aircraft airbone;30605,03315593146;10731,58612206287;807,726531810127
CAT048;20;129;05:02:02:117;41,31310256;2,12532482;106,679412763566;349,998084571217;1,289062;54,73938;1000,0;3,5;76CD47;SIA388;1014,0;;;;;;-113,90625;139,0;0,212;-928,0;-864,0;2633;144,1;245,3906;No alert, no SPI, aircraft airbone;36242,74451010967;22012,127044067736;106,679412763566
CAT048;20;129;05:02:02:391;41,34969965;2,46707317;1508,57399109099;4949,38989293097;16,78125;79,782715;2016,0;49,5;8964FF;ETD1HA;1014,0;;;;;;-74,179688;216,0;0,356;-576,0;-800,0;2076;236,94;286,441;No alert, no SPI, aircraft airbone;64822,88048527088;26275,235319755127;1508,57399109099
CAT048;20;129;05:02:03:727;41,20726751;2,0572577;876,307482047006;2875,0246393991;5,976562;199,907227;1000,0;28,75;3444D0;VLG3YR;1013,0;;;;;;-177,890625;223,0;0,356;3232,0;3264,0;3580;240,24;181,192;No alert, no SPI, aircraft airbone;30592,357730484768;10232,076661611225;876,307482047006
CAT048;20;129;05:02:06:094;41,31200196;2,12211927;91,4395789960399;299,998628353368;1,132812;53,234253;1000,0;3,0;76CD47;SIA388;1014,0;0,176;-114,258;142.0;-0,062;142,0;-113,730469;138,0;0,208;-672,0;-768,0;2633;141,9;245,4181;No alert, no SPI, aircraft airbone;35974,92985811559;21888,563563882926;91,4395789960399
CAT048;20;129;05:02:06:383;41,35086933;2,46152903;1493,33982320502;4899,40902556397;16,546875;79,3927;2016,0;49,0;8964FF;ETD1HA;1014,0;;;;;;-74,179688;214,0;0,352;-768,0;-832,0;2076;233,64;286,4136;No alert, no SPI, aircraft airbone;64357,753527897185;26401,0199564129;1493,33982320502
CAT048;20;129;05:02:07:711;41,20283769;2,05715013;937,268473591655;3075,02789889845;6,230469;199,116211;1000,0;30,75;3444D0;VLG3YR;1013,0;;;;;;-178,066406;222,0;0,356;3040,0;3104,0;3580;240,24;181,192;No alert, no SPI, aircraft airbone;30585,39537330452;9740,073665958715;937,268473591655
CAT048;20;129;05:02:10:063;41,31092842;2,1189662;76,1997170783579;249,99907977936;0,980469;51,262207;1000,0;2,5;76CD47;SIA388;1014,0;;;;;;-113,378906;139,0;0,212;-512,0;-704,0;2633;141,9;245,4181;No alert, no SPI, aircraft airbone;35711,48602339505;21768,03681814529;76,1997170783579
CAT048;20;129;05:02:10:375;41,35198289;2,4561572;1478,10539139435;4849,42729230223;16,320312;79,008179;2016,0;48,5;8964FF;ETD1HA;1014,0;;;;;;-74,355469;211,0;0,348;-960,0;-928,0;2076;230,56;286,3861;No alert, no SPI, aircraft airbone;63907,11756267567;26520,72826852509;1478,10539139435
CAT048;20;129;05:02:11:695;41,19842478;2,05705368;998,229509317316;3275,03130334862;6,484375;198,38562;1000,0;32,75;3444D0;VLG3YR;1013,0;-0,703;-178,945;240.0;0,031;240,0;-178,417969;222,0;0,356;3008,0;3008,0;3580;240,24;181,192;No alert, no SPI, aircraft airbone;30579,356613709435;9249,952975419055;998,229509317316
CAT048;20;129;05:02:14:031;41,30986702;2,11586387;68,5798279624432;224,999442772302;0,832031;48,636475;1000,0;2,25;76CD47;SIA388;1014,0;;;;;;-112,324219;138,0;0,208;-512,0;-672,0;2633;140,58;245,6213;No alert, no SPI, aircraft airbone;35452,27574781821;21648,88860608469;68,5798279624432
CAT048;20;129;05:02:14:359;41,35336;2,4507918;1455,25090734381;4774,44538684987;16,097656;78,557739;2016,0;47,75;8964FF;ETD1HA;1014,0;-0,176;-73,652;228.0;0;230,0;-74,355469;209,0;0,344;-1152,0;-1056,0;2076;227,48;286,3586;No alert, no SPI, aircraft airbone;63456,779812989145;26669,73892999835;1455,25090734381
CAT048;20;129;05:02:15:688;41,19390317;2,05691142;1059,19061325677;3475,03493159733;6,746094;197,709961;1000,0;34,75;3444D0;VLG3YR;1013,0;;;;;;-178,769531;222,0;0,356;3104,0;3072,0;3580;240,24;180,9503;No alert, no SPI, aircraft airbone;30569,524308559292;8747,744673402742;1059,19061325677
CAT048;20;129;05:02:17:984;41,30877997;2,11272037;53,3399149598554;174,999726596892;0,683594;44,862671;1000,0;1,75;76CD47;SIA388;1014,0;;;;;;-111,445312;139,0;0,212;-608,0;-608,0;2633;139,7;245,451;No alert, no SPI, aircraft airbone;35189,62333953687;21526,88433128192;53,3399149598554
CAT048;20;129;05:02:18:352;41,35465165;2,44542643;1432,39633483533;4699,46319118114;15,875;78,112793;2016,0;47,0;8964FF;ETD1HA;1014,0;;;;;;-74,355469;206,0;0,34;-1088,0;-1152,0;2076;224,18;286,3312;No alert, no SPI, aircraft airbone;63006,54555398026;26809,286260464913;1432,39633483533
CAT048;20;129;05:02:19:672;41,18951032;2,05687041;1120,15174504556;3675,03865121527;7,0;197,067261;1000,0;36,75;3444D0;VLG3YR;1013,0;;;;;;-179,648438;220,0;0,356;3136,0;3040,0;3580;240,24;180,9503;No alert, no SPI, aircraft airbone;30568,124653247443;8259,872089028233;1120,15174504556
CAT048;20;129;05:02:21:914;41,30776829;2,10970247;38,0999752636999;124,999922844157;0,546875;39,204712;1000,0;1,25;76CD47;SIA388;1014,0;1,582;-114,434;138.0;0;142,0;-110,390625;138,0;0,208;-672,0;-704,0;2633;138,38;245,6543;No alert, no SPI, aircraft airbone;34937,440089508054;21413,31060745995;38,0999752636999
CAT048;20;129;05:02:22:344;41,35579934;2,44016798;1409,54156298749;4624,48034151188;15,65625;77,689819;2016,0;46,25;8964FF;ETD1HA;1014,0;;;;;;-74,53125;202,0;0,332;-960,0;-1184,0;2076;220,0;286,3696;No alert, no SPI, aircraft airbone;62565,41350053612;26932,950178444007;1409,54156298749
CAT048;20;129;05:02:23:656;41,1850807;2,05675396;1181,11292342842;3875,04252370089;7,257812;196,490479;1000,0;38,75;3444D0;VLG3YR;1013,0;;;;;;179,824219;219,0;0,356;2880,0;2848,0;3580;241,12;180,9503;No alert, no SPI, aircraft airbone;30560,41218555583;7767,889848531806;1181,11292342842
CAT048;20;129;05:02:25:805;41,30667166;2,1066599;22,8600112674758;75,0000393667852;0,414062;30,168457;1000,0;0,75;76CD47;SIA388;1014,0;;;;;;-110,917969;136,0;0,204;-864,0;-704,0;2633;137,06;245,863;No alert, no SPI, aircraft airbone;34683,22798734477;21290,30130253102;22,8600112674758
CAT048;20;129;05:02:26:336;41,35688131;2,4349974;1386,68662393466;4549,49694326978;15,441406;77,272339;2016,0;45,5;8964FF;ETD1HA;1014,0;;;;;;-74,355469;200,0;0,328;-1216,0;-1280,0;2076;216,92;286,3422;No alert, no SPI, aircraft airbone;62131,71197801295;27049,40474604491;1386,68662393466
CAT048;20;129;05:02:27:648;41,1806493;2,0566729;1234,45415385161;4050,0465661225;7,515625;195,941162;1000,0;40,5;3444D0;VLG3YR;1013,0;-0,527;-179,121;242.0;-0,031;238,0;179,648438;219,0;0,356;2688,0;2656,0;3580;242,22;180,7086;No alert, no SPI, aircraft airbone;30555,668665975056;7275,722758316965;1234,45415385161
CAT048;20;129;05:02:29:625;41,30569271;2,10370717;7,62002480309457;25,0000821749848;0,308594;13,991089;1000,0;0,25;76CD47;SIA388;1014,0;;;;;;-111,269531;136,0;0,208;-960,0;-608,0;2633;138,38;245,6543;No alert, no SPI, aircraft airbone;34436,4692190702;21180,40600043899;7,62002480309457
CAT048;20;129;05:02:30:320;41,35803397;2,42996809;1356,21149009839;4449,51290517439;15,234375;76,832886;2016,0;44,5;8964FF;ETD1HA;1014,0;0,0;-73,652;214.0;0;216,0;-74,53125;197,0;0,324;-1248,0;-1280,0;2076;213,84;286,3092;No alert, no SPI, aircraft airbone;61709,77945895524;27173,836238781016;1356,21149009839
CAT048;20;129;05:02:31:641;41,17609693;2,05657542;1287,79546502791;4225,05087348218;7,78125;195,419312;1000,0;42,25;3444D0;VLG3YR;1013,0;;;;;;179,472656;220,0;0,36;2656,0;2624,0;3580;243,32;180,7031;No alert, no SPI, aircraft airbone;30549,60249902411;6770,115746796782;1287,79546502791
CAT048;20;129;05:02:33:320;41,3047642;2,10085672;1,67116522789001e-05;5,48282572627068e-05;0,25;347,426147;1000,0;-0,25;76CD47;SIA388;1014,0;;;;;;-111,972656;135,0;0,204;-864,0;-352,0;2633;138,82;245,2808;No alert, no SPI, aircraft airbone;34198,24216817526;21076,161167981772;1,67116522789001e-05
CAT048;20;129;05:02:34:313;41,35909922;2,42502952;1333,35619228426;4374,5283298939;15,03125;76,404419;2016,0;43,75;8964FF;ETD1HA;1014,0;;;;;;-74,355469;195,0;0,32;-1120,0;-1344,0;2076;210,54;286,2817;No alert, no SPI, aircraft airbone;61295,535954506806;27288,64839013584;1333,35619228426
CAT048;20;129;05:02:35:633;41,17161665;2,05650802;1341,13680764753;4400,05528400233;8,042969;194,93042;1000,0;44,0;3444D0;VLG3YR;1013,0;;;;;;179,472656;221,0;0,36;2688,0;2752,0;3580;244,2;180,7031;No alert, no SPI, aircraft airbone;30546,025841724117;6272,525808307499;1341,13680764753
CAT048;20;129;05:02:36:969;41,30380257;2,09799773;-1,27386301755905e-05;-4,17934074252844e-05;0,261719;315,357056;1000,0;-0,5;76CD47;SIA388;1014,0;0,0;-114,609;138.0;0;138,0;-111,796875;135,0;0,204;0,0;-192,0;2633;138,82;245,2808;No alert, no SPI, aircraft airbone;33959,310128874145;20968,242536582;-1,27386301755905e-05
CAT048;20;129;05:02:38:305;41,36015782;2,42007321;1310,50084290002;4299,54358542009;14,828125;75,964966;2016,0;43,0;8964FF;ETD1HA;1014,0;;;;;;-74,355469;192,0;0,312;-1216,0;-1312,0;2076;207,46;286,2488;No alert, no SPI, aircraft airbone;60879,82759446427;27402,733113353534;1310,50084290002
CAT048;20;129;05:02:39:617;41,16701937;2,05642977;1402,09823421855;4600,05997075357;8,3125;194,463501;1000,0;46,0;3444D0;VLG3YR;1013,0;;;;;;179,824219;221,0;0,364;2816,0;2848,0;3580;244,2;180,9338;No alert, no SPI, aircraft airbone;30541,591926906705;5761,938825595971;1402,09823421855
CAT048;20;129;05:02:40:703;41,30282359;2,09509704;-6,41047954559326e-05;-0,0002103175771236;0,339844;292,005615;1000,0;-0,5;76CD47;SIA388;1014,0;;;;;;-111,972656;129,0;0,196;224,0;-160,0;2633;134,86;246,8518;No alert, no SPI, aircraft airbone;33716,887644139395;20858,38873344078;-6,41047954559326e-05
CAT048;20;129;05:02:42:297;41,36129544;2,41543126;1280,02515872288;4199,55774174439;14,640625;75,509033;2016,0;42,0;8964FF;ETD1HA;1014,0;;;;;;-74,355469;190,0;0,308;-1312,0;-1376,0;2076;204,6;286,4795;No alert, no SPI, aircraft airbone;60490,36343268035;27525,836254122085;1280,02515872288
CAT048;20;129;05:02:43:609;41,16256636;2,05634937;1463,05966380518;4800,06466739858;8,574219;194,040527;1000,0;48,0;3444D0;VLG3YR;1013,0;1,055;-178,594;244.0;0,062;244,0;-179,824219;221,0;0,364;2944,0;2848,0;3580;244,2;181,6425;No alert, no SPI, aircraft airbone;30536,909612537595;5267,373675241573;1463,05966380518
CAT048;20;129;05:02:44:555;41,30194308;2,09217953;-0,0001372760161757;-0,00045038064491;0,453125;279,459229;1000,0;-0,75;76CD47;SIA388;1014,0;;;;;;-115,488281;117,0;0,176;64,0;-192,0;2633;125,84;246,0828;No alert, no SPI, aircraft airbone;33472,9989539273;20759,472610965917;-0,0001372760161757
CAT048;20;129;05:02:46:281;41,36225771;2,41064496;1257,16951690335;4124,57203783718;14,445312;75,075073;2016,0;41,25;8964FF;ETD1HA;1014,0;-0,176;-73,652;202.0;-0,094;204,0;-74,53125;187,0;0,304;-1184,0;-1376,0;2076;201,3;286,452;No alert, no SPI, aircraft airbone;60088,99526801854;27629,386011246792;1257,16951690335
CAT048;20;129;05:02:47:602;41,15806563;2,05616845;1516,40114412457;4975,06952968965;8,839844;193,666992;1000,0;49,75;3444D0;VLG3YR;1013,0;;;;;;-179,648438;220,0;0,364;2848,0;2848,0;3580;245,3;181,8677;No alert, no SPI, aircraft airbone;30523,81156643419;4767,474071531729;1516,40114412457
CAT048;20;129;05:02:48:469;41,30105885;2,08980582;-0,0002134507521986;-0,0007002977658435;0,554688;272,213745;1000,0;-0,5;76CD47;SIA388;1014,0;;;;;;-115,839844;97,0;0,148;384,0;-32,0;2633;101,64;244,9457;No alert, no SPI, aircraft airbone;33274,649421518596;20660,359465874022;-0,0002134507521986
CAT048;20;129;05:02:50:273;41,36329556;2,40590137;1234,31378666777;4049,58604385109;14,253906;74,613647;2016,0;40,5;8964FF;ETD1HA;1014,0;;;;;;-74,355469;186,0;0,304;-1120,0;-1376,0;2076;199,1;286,3367;No alert, no SPI, aircraft airbone;59691,143479462065;27741,381135982498;1234,31378666777
CAT048;20;129;05:02:51:586;41,15351673;2,05595206;1577,36268529855;5175,07459243489;9,109375;193,320923;1000,0;51,75;3444D0;VLG3YR;1013,0;;;;;;179,648438;220,0;0,364;2848,0;2752,0;3580;245,3;181,4008;No alert, no SPI, aircraft airbone;30507,7562070547;4262,212882851026;1577,36268529855
CAT048;20;129;05:02:54:258;41,36427561;2,40124709;1211,45791060477;3974,59957142857;14,066406;74,157715;2016,0;39,75;8964FF;ETD1HA;1014,0;;;;;;-74,355469;186,0;0,3;-608,0;-896,0;2076;198,22;286,4191;No alert, no SPI, aircraft airbone;59300,8290643224;27847,039637685106;1211,45791060477
CAT048;20;129;05:02:55:578;41,14900172;2,05592051;1630,70428817812;5350,07985682631;9,375;192,947388;1000,0;53,5;3444D0;VLG3YR;1013,0;;;;;;174,023438;219,0;0,364;2528,0;2464,0;3580;246,62;176,5063;No alert, no SPI, aircraft airbone;30507,19909759515;3760,78057591509;1630,70428817812
CAT048;20;129;05:02:58:250;41,36532643;2,39662543;1203,84195890184;3949,61285244353;13,882812;73,674316;2016,0;39,5;8964FF;ETD1HA;1014,0;;;;;;-74,355469;184,0;0,3;-512,0;-544,0;2076;196,02;286,3037;No alert, no SPI, aircraft airbone;58913,1912755216;27960,600889022036;1203,84195890184
CAT048;20;129;05:02:59:563;41,14457298;2,0565738;1676,42599727307;5500,08546889336;9,628906;192,420044;1000,0;55,0;3444D0;VLG3YR;1013,0;-25,84;170,684;248.0;-2,094;244,0;165,410156;220,0;0,368;2336,0;2336,0;3580;247,5;170,6891;No alert, no SPI, aircraft airbone;30564,09452712953;3269,169583256826;1676,42599727307
CAT048;20;129;05:03:02:242;41,36625762;2,3921178;1196,22583678924;3924,6255743716;13,703125;73,212891;2016,0;39,25;8964FF;ETD1HA;1014,0;0,0;-73,652;194.0;0;200,0;-74,355469;183,0;0,296;-544,0;-608,0;2076;194,04;286,4685;No alert, no SPI, aircraft airbone;58535,213320795694;28060,973417338533;1196,22583678924
CAT048;20;129;05:03:03:555;41,14006519;2,05871217;1729,76796886977;5675,09194298669;9,875;191,530151;1000,0;56,75;3444D0;VLG3YR;1013,0;;;;;;158,027344;220,0;0,368;2528,0;2464,0;3580;248,82;160,9772;No alert, no SPI, aircraft airbone;30745,71595552983;2769,303505069573;1729,76796886977
CAT048;20;129;05:03:06:227;41,36730428;2,38754631;1180,98972890712;3874,63834218765;13,523438;72,70752;2016,0;38,75;8964FF;ETD1HA;1014,0;;;;;;-74,355469;182,0;0,296;-672,0;-704,0;2076;192,94;286,2708;No alert, no SPI, aircraft airbone;58151,800829777974;28174,146962163093;1180,98972890712
CAT048;20;129;05:03:07:539;41,13583358;2,0610033;1775,48988569528;5825,0982365845;10,105469;190,662231;1000,0;58,25;3444D0;VLG3YR;1013,0;;;;;;152,050781;220,0;0,368;2624,0;2560,0;3580;248,6;154,9786;No alert, no SPI, aircraft airbone;30940,05831475836;2300,168014829339;1775,48988569528
CAT048;20;129;05:03:10:219;41,36825391;2,38308121;1165,7534639854;3824,65059478185;13,347656;72,218628;2016,0;38,25;8964FF;ETD1HA;1014,0;;;;;;-74,179688;180,0;0,292;-704,0;-736,0;2076;190,96;286,4355;No alert, no SPI, aircraft airbone;57777,38718397742;28276,635221967546;1165,7534639854
CAT048;20;129;05:03:11:523;41,13185752;2,06319972;1828,83171738125;6000,10425165311;10,324219;189,871216;1000,0;60,0;3444D0;VLG3YR;1013,0;;;;;;146,425781;220,0;0,372;2592,0;2624,0;3580;249,04;149,3097;No alert, no SPI, aircraft airbone;31126,351845398094;1859,3845168845003;1828,83171738125
CAT048;20;129;05:03:14:211;41,36923083;2,37858085;1150,5171766337;3774,66277378691;13,171875;71,707764;2016,0;37,75;8964FF;ETD1HA;1014,0;;;;;;-74,003906;180,0;0,292;-800,0;-832,0;2076;190,96;286,4355;No alert, no SPI, aircraft airbone;57400,01041005135;28382,150275974334;1150,5171766337
CAT048;20;129;05:03:18:195;41,37023238;2,37413549;1135,2807956636;3724,67464564495;13,0;71,18042;2016,0;37,25;8964FF;ETD1HA;1014,0;0,0;-73,477;190.0;0;196,0;-73,828125;179,0;0,292;-896,0;-896,0;2076;189,86;286,5234;No alert, no SPI, aircraft airbone;57027,22476614425;28490,456387156213;1135,2807956636
CAT048;20;129;05:03:22:188;41,3712747;2,3696446;1120,04440227617;3674,68647676374;12,828125;70,62561;2016,0;36,75;8964FF;ETD1HA;1014,0;;;;;;-73,828125;180,0;0,292;-896,0;-960,0;2076;188,98;286,6113;No alert, no SPI, aircraft airbone;56650,60607718213;28603,279832459426;1120,04440227617
CAT048;20;129;05:03:26:172;41,37226202;2,36524725;1097,18787509762;3599,69786813527;12,660156;70,076294;2016,0;36,0;8964FF;ETD1HA;1014,0;;;;;;-73,828125;179,0;0,288;-992,0;-992,0;2076;188,98;286,6113;No alert, no SPI, aircraft airbone;56281,872330204314;28710,07499835813;1097,18787509762
CAT048;20;129;05:03:30:164;41,37330331;2,36079033;1081,95134824887;3549,70926138882;12,492188;69,494019;2016,0;35,5;8964FF;ETD1HA;1014,0;;;;;;-74,003906;180,0;0,288;-960,0;-1024,0;2076;188,76;286,3202;No alert, no SPI, aircraft airbone;55908,11973974154;28822,844443803056;1081,95134824887
CAT048;20;129;05:03:34:148;41,37424315;2,35626523;1059,09479900822;3474,72058037813;12,320312;68,917236;2016,0;34,75;8964FF;ETD1HA;1014,0;0,0;-73,652;188.0;-0,031;194,0;-74,003906;179,0;0,288;-1056,0;-1024,0;2076;188,76;286,3202;No alert, no SPI, aircraft airbone;55528,76152758278;28924,32240873389;1059,09479900822
CAT048;20;129;05:03:38:141;41,37522357;2,35187417;1036,23810599837;3399,73142768371;12,15625;68,323975;2016,0;34,0;8964FF;ETD1HA;1014,0;;;;;;-74,003906;178,0;0,288;-864,0;-928,0;2076;188,76;286,3202;No alert, no SPI, aircraft airbone;55160,593146839354;29030,41204512648;1036,23810599837
CAT048;20;129;05:03:42:125;41,37617635;2,34745664;1028,62137399148;3374,74214864621;11,992188;67,719727;2016,0;33,75;8964FF;ETD1HA;1014,0;;;;;;-74,003906;180,0;0,288;-672,0;-768,0;2076;188,76;286,3202;No alert, no SPI, aircraft airbone;54790,24400020181;29133,433885816838;1028,62137399148
CAT048;20;129;05:03:46:117;41,37713809;2,34300564;1013,38461317867;3324,75277430111;11,828125;67,093506;2016,0;33,25;8964FF;ETD1HA;1014,0;;;;;;-74,179688;179,0;0,288;-672,0;-704,0;2076;189,42;285,9412;No alert, no SPI, aircraft airbone;54417,09847363467;29237,448708664422;1013,38461317867
