CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG.1;STAT;x;y
CAT048;20;129;08:06:47:883;41,32777885;2,16840187;297,174621962942;974,982386720899;3,414062;61,550903;1000,0;9,75;4CA643;RYR2246;1015;;;;;;-114,257812;156;0,24;-896;-832;2891;163,9;245,4675;No alert, no SPI, aircraft airbone;21,512635526604456;12,7757306439228
CAT048;20;129;08:06:47:906;41,35418721;2,24598344;647,674005771056;2124,91478509391;7,261719;63,709717;1000,0;21,25;3444CA;VLG9HN;1015;;;;;;-114,433594;159;0,248;-896;-896;1713;167,86;245,7202;No alert, no SPI, aircraft airbone;25,009588696403426;14,380081237398826
CAT048;20;129;08:06:49:344;41,15190876;2,05634539;1584,9833033355;5200,07662091523;9,199219;193,07373;5540,0;52,0;49D1CD;EWG78ZW;1015;;;;;;-177,1875;218;0,36;2336;2176;2210;242,44;182,3621;No alert, no SPI, aircraft airbone;16,491151028074174;2,204933277299073
CAT048;20;129;08:06:49:445;41,28959851;2,09608395;9,40607860684395e-05;0,0003085983893647;0,71875;202,088013;1000,0;0,0;392AEB;AFR75AZ;1015;-0,352;-115,137;108;0,25;112;-114,082031;110;0,168;96;64;1027;109,12;245,0775;No alert, no SPI, aircraft airbone;18,25415611533834;10,469655008503198
CAT048;20;129;08:06:49:531;41,2363308;2,05234409;647,701388482004;2125,0046233873;4,480469;210,245361;5514,0;21,25;3443D3;VLG59VA;1015;-1,23;179,473;220;-0,125;218;179,296875;206;0,324;1152;1152;3611;219,12;179,4727;No alert, no SPI, aircraft airbone;16,288948267877046;7,266674579380286
CAT048;20;129;08:06:50:797;41,5471549;1,86379123;868,670518844388;2849,96898504542;18,285156;324,036255;7060,0;28,5;34318D;ECKOQ;1016;;;;;;-43,242188;115;0,184;-64;NV;3701;126,06;321,2347;No alert, no SPI, aircraft airbone;7,717120068020988;25,880758775428873
CAT048;20;129;08:06:50:766;41,30394797;2,09860386;-5,19212335348129e-06;-1,70345259830356e-05;0,25;321,251221;2165,0;-0,75;406909;EZY53KT;1015;;;;;;-114,257812;125;0,192;-512;-160;1965;136,18;245,6927;No alert, no SPI, aircraft airbone;18,36412981007742;11,330691488493423
CAT048;20;129;08:06:50:859;41,55054406;1,90830977;883,939643952996;2900,06454146675;17,355469;329,793091;7031,0;29,0;3462C7;ECMPU;;;;;;;;;;;;641;144,32;75,8606;No alert, no SPI, aircraft airbone;9,72232485484597;26,088472286978586
CAT048;20;129;08:06:50:820;41,38812193;2,02340507;1356,36020504031;4450,00081510446;6,375;325,887451;6315,0;44,5;343517;ICC02;1013;0,176;-29,883;166;NV;172;-30,058594;156;0,256;1824;1952;2712;167,2;330,2106;No alert, no SPI, aircraft airbone;14,94446085318674;16,364150820249588
CAT048;20;129;08:06:50:977;41,60241451;1,95483415;1135,45512966439;3725,24660760812;19,285156;339,889526;7000,0;37,25;343450;ECLBE;1023;;;;;;-33,925781;131;0,212;32;NV;2062;149,6;325,7446;No alert, no SPI, aircraft airbone;11,80892008028018;29,20504318376767
CAT048;20;129;08:06:51:063;41,467141;2,05556599;891,569327107631;2925,0963111478;10,210938;348,134766;7026,0;29,25;342603;BSO3RG;1015;;;;;;-68,730469;93;0,148;-64;NV;3401;80,96;286,485;No alert, no SPI, aircraft airbone;16,377201623133967;21,108712870641696
CAT048;20;129;08:06:51:156;41,51142152;2,08386387;1028,75133123994;3375,16851758524;12,675781;356,286621;7070,0;33,75;344287;ECLHB;1016;;;;;;-18,457031;96;0,156;32;NV;3964;98,12;327,7496;No alert, no SPI, aircraft airbone;17,64174391797679;23,76979128049702
CAT048;20;129;08:06:51:484;41,67717508;2,34260472;998,302429070696;3275,2705413923;25,054688;25,581665;7371,0;32,75;342603;ECJTJ;1016;;;;;;-94,394531;82;0,132;960;NV;3601;92,84;262,6996;No alert, no SPI, aircraft airbone;29,230939574451423;33,78019104665899
CAT048;20;129;08:06:51:531;41,52151201;2,27297624;1478,29555775039;4850,05119768979;15,347656;30,17395;3511,0;48,5;4AC9EB;SAS4685;1015;;;;;;-163,300781;230;0,38;-1408;-1408;2172;262,24;201,9617;No alert, no SPI, aircraft airbone;26,162467445983058;24,422481005760194
CAT048;20;129;08:06:51:750;41,58812061;2,55721448;738,94347840175;2424,3553216796;26,816406;49,844971;7034,0;24,25;342594;ECJSN;1016;11,074;NV;112;NV;124;46,40625;116;0,184;32;NV;44;107,8;66,8024;No alert, no SPI, aircraft airbone;38,93355406956781;28,523370307999812
CAT048;20;129;08:06:51:789;41,50491766;2,47050619;1340,97672450822;4399,53007683554;20,671875;53,519897;7713,0;44,0;4CAD7C;EIN5HJ;1015;;;;;;65,917969;200;0,328;-544;-544;3344;216,92;66,0333;No alert, no SPI, aircraft airbone;35,07413885747256;23,49672383729688
CAT048;20;129;08:06:51:906;41,37673028;2,31203382;693,364325023256;2274,8174121093;10,535156;64,27002;2720,0;22,75;3472C4;VLG9AT;1015;;;;;;-114,785156;165;0,26;-224;-128;3116;178,2;245,4456;No alert, no SPI, aircraft airbone;27,98452645104287;15,752022974710396
CAT048;20;129;08:06:51:914;41,40273404;2,38901022;746,655602488667;2449,65756686892;14,34375;64,643555;1743,0;24,5;4BA9D3;THY90W;1015;;;;;;-113,90625;179;0,284;96;64;3243;188,54;245,8795;No alert, no SPI, aircraft airbone;31,449112360069268;17,33767113481125
CAT048;20;129;08:06:51:992;41,41019046;2,54674325;1333,23405529559;4374,12761797597;21,152344;71,757202;6331,0;43,75;345644;VLG5ZF;1015;-24,609;-19,863;214;-2,188;220;-28,125;200;0,328;-320;-288;2849;213,62;340,2905;No alert, no SPI, aircraft airbone;38,56671581820153;17,84814582523174
CAT048;20;129;08:06:51:875;41,32653652;2,16477839;281,935207568109;924,984306397755;3,234375;61,331177;1000,0;9,25;4CA643;RYR2246;1015;0;-114,434;162;-0,031;160;-114,257812;154;0,236;-832;-736;2891;162,58;245,6433;No alert, no SPI, aircraft airbone;21,349242709031877;12,700340405474837
CAT048;20;129;08:06:51:898;41,35289103;2,24211357;632,435401845723;2074,91936379152;7,070312;63,649292;1000,0;20,75;3444CA;VLG9HN;1015;0,176;-114,258;168;0,25;168;-114,257812;159;0,248;-896;-896;1713;167,86;245,7202;No alert, no SPI, aircraft airbone;24,835215078570137;14,301245688509509
CAT048;20;129;08:06:53:336;41,14730737;2,05602045;1630,70491700433;5350,08191990449;9,472656;192,782593;5540,0;53,5;49D1CD;EWG78ZW;1015;;;;;;-177,011719;220;0,364;2272;2112;2210;245,52;182,5653;No alert, no SPI, aircraft airbone;16,477570359680755;1,92894587410197
CAT048;20;129;08:06:53:516;41,28869987;2,09318435;5,74737787246704e-05;0,000188562272191;0,824219;209,146729;1000,0;0,0;392AEB;AFR75AZ;1015;;;;;;-114,609375;126;0,188;96;64;1027;126,28;245,6653;No alert, no SPI, aircraft airbone;18,123253533912294;10,41516145170087
CAT048;20;129;08:06:53:508;41,23225953;2,05243648;670,56204151921;2200,00676829788;4,691406;208,696289;5514,0;22,0;3443D3;VLG59VA;1015;;;;;;178,59375;211;0,332;640;544;3611;225,28;178,9783;No alert, no SPI, aircraft airbone;16,29413637805003;7,022549702070124
CAT048;20;129;08:06:54:477;41,30296737;2,0958432;-4,94178384542465e-05;-0,0001621320211142;0,3125;295,795898;2165,0;-0,75;406909;EZY53KT;1015;;;;;;-114,609375;125;0,188;384;-160;1965;132,88;245,5554;No alert, no SPI, aircraft airbone;18,239563133958782;11,271308033973783
CAT048;20;129;08:06:54:789;41,54889368;1,86195651;861,050276525319;2824,96818923533;18,417969;324,019775;7060,0;28,25;34318D;ECKOQ;1016;;;;;;-50,625;119;0,188;-608;NV;3701;125,4;321,394;No alert, no SPI, aircraft airbone;7,634256898057251;25,984875796119287
CAT048;20;129;08:06:54:859;41,55114468;1,91176666;883,941867938265;2900,07183800658;17,308594;330,298462;7031,0;29,0;3462C7;ECMPU;;;;;;;;;;;;641;144,32;75,932;No alert, no SPI, aircraft airbone;9,877970463488275;26,124881928000537
CAT048;20;129;08:06:54:813;41,39082725;2,02135166;1394,4603043478;4575,00114491643;6,5625;326,013794;6315,0;45,75;343517;ICC02;1013;;;;;;-30,234375;155;0,252;1824;1952;2712;166,32;330,0403;No alert, no SPI, aircraft airbone;14,851111680577956;16,526036863253267
CAT048;20;129;08:06:54:969;41,60459139;1,95266405;1135,45574189536;3725,24861623998;19,441406;339,752197;7000,0;37,25;343450;ECLBE;1023;;;;;;-34,101562;130;0,212;0;NV;2062;149,38;325,3931;No alert, no SPI, aircraft airbone;11,710842285021231;29,335304668976754
CAT048;20;129;08:06:55:055;41,4678304;2,05325536;899,189283396117;2950,09616853732;10,273438;347,612915;7026,0;29,5;342603;BSO3RG;1015;;;;;;-67,851562;95;0,152;128;NV;3401;90,86;289,1547;No alert, no SPI, aircraft airbone;16,272801869612294;21,14962394470779
CAT048;20;129;08:06:55:148;41,51327289;2,08299543;1028,75219503324;3375,17135155287;12,789062;356,143799;7070,0;33,75;344287;ECLHB;1016;;;;;;-7,910156;97;0,156;-96;NV;3964;100,76;332,8748;No alert, no SPI, aircraft airbone;17,602098858013406;23,880645149717594
CAT048;20;129;08:06:55:469;41,67731139;2,34020599;1013,54416615982;3325,27624210377;25,015625;25,350952;7371,0;33,25;342603;ECJTJ;1016;2,812;NV;88;NV;86;-94,921875;80;0,128;736;NV;3601;94,6;269,3243;No alert, no SPI, aircraft airbone;29,123023792133345;33,78756141392391
CAT048;20;129;08:06:55:531;41,51702951;2,27134744;1447,8140652189;4750,04629773279;15,078125;30,448608;3511,0;47,5;4AC9EB;SAS4685;1015;;;;;;-171,914062;230;0,38;-1472;-1440;2172;262,9;193,8757;No alert, no SPI, aircraft airbone;26,090842649474467;24,153170561560422
CAT048;20;129;08:06:55:742;41,58931546;2,55938961;738,941475569271;2424,34875070669;26,9375;49,86145;7034,0;24,25;342594;ECJSN;1016;;;;;;57,128906;113;0,18;224;NV;44;107,58;65,0555;No alert, no SPI, aircraft airbone;39,03077432318038;28,59600205451273
CAT048;20;129;08:06:55:781;41,50658329;2,47533381;1333,35245990288;4374,51608454775;20,90625;53,651733;7713,0;43,75;4CAD7C;EIN5HJ;1015;20,742;71,016;218;1,781;218;72,246094;200;0,328;-544;-576;3344;216,92;69,472;No alert, no SPI, aircraft airbone;35,290879214234735;23,598562603485735
CAT048;20;129;08:06:55:906;41,37535243;2,30811307;693,366391237825;2274,82419102871;10,339844;64,259033;2720,0;22,75;3472C4;VLG9AT;1015;;;;;;-114,785156;164;0,26;-32;-64;3116;176,88;245,6049;No alert, no SPI, aircraft airbone;27,808008326809926;15,668140976147257
CAT048;20;129;08:06:55:906;41,40127854;2,3847552;746,658687447198;2449,66768812426;14,132812;64,632568;1743,0;24,5;4BA9D3;THY90W;1015;-0,176;-114,258;188;-0,062;190;-114,082031;178;0,28;0;0;3243;187,66;245,7532;No alert, no SPI, aircraft airbone;31,257681425579783;17,248856200195505
CAT048;20;129;08:06:55:977;41,41382353;2,54405488;1333,23839141149;4374,14184407848;21,105469;71,092529;6331,0;43,75;345644;VLG5ZF;1015;;;;;;-36,914062;200;0,328;-256;-288;2849;213,62;331,1499;No alert, no SPI, aircraft airbone;38,44321668597723;18,064830564239767
CAT048;20;129;08:06:55:867;41,32533495;2,16122255;266,695750610903;874,986086434275;3,058594;61,072998;1000,0;8,75;4CA643;RYR2246;1015;;;;;;-114,257812;152;0,232;-800;-864;2891;159,5;245,5225;No alert, no SPI, aircraft airbone;21,188888278401443;12,62741771002703
CAT048;20;129;08:06:55:898;41,35165631;2,23839629;617,196707902476;2024,92364715476;6,886719;63,583374;1000,0;20,25;3444CA;VLG9HN;1015;;;;;;-114,433594;158;0,248;-864;-864;1713;167,86;245,7202;No alert, no SPI, aircraft airbone;24,66770666076545;14,226146713065488
CAT048;20;129;08:06:57:328;41,14283756;2,05573355;1676,42653685156;5500,08723916408;9,738281;192,507935;5540,0;55,0;49D1CD;EWG78ZW;1015;0;-177,363;248;0;246;-177,011719;221;0,368;2272;2144;2210;247,5;182,7795;No alert, no SPI, aircraft airbone;16,465679207532247;1,6608562764234365
CAT048;20;129;08:06:57:484;41,22800323;2,05255982;678,182770149782;2225,00915961821;4,914062;207,207642;5514,0;22,25;3443D3;VLG59VA;1015;;;;;;177,890625;218;0,344;384;416;3611;233,2;178,2751;No alert, no SPI, aircraft airbone;16,300771875898715;6,7673351638886
CAT048;20;129;08:06:57:570;41,28759121;2,09015007;8,5681676864624e-07;2,81107872724533e-06;0,953125;214,414673;1000,0;-0,25;392AEB;AFR75AZ;1015;;;;;;-114,785156;141;0,212;288;32;1027;142,34;245,9509;No alert, no SPI, aircraft airbone;17,986312934189133;10,34805006340228
CAT048;20;129;08:06:58:313;41,30206118;2,09317509;-0,0001104222610592;-0,0003622777709737;0,410156;281,469727;2165,0;-0,75;406909;EZY53KT;1015;;;;;;-114,433594;109;0,164;-256;-64;1965;116,38;245,6323;No alert, no SPI, aircraft airbone;18,119157530239857;11,216409966211216
CAT048;20;129;08:06:58:781;41,55061571;1,85994031;845,809897796251;2774,96694508585;18,554688;323,981323;7060,0;27,75;34318D;ECKOQ;1016;;;;;;-59,0625;122;0,196;-640;NV;3701;124,96;321,0205;No alert, no SPI, aircraft airbone;7,543224203153042;26,087974349160913
CAT048;20;129;08:06:58:859;41,55172161;1,91505199;883,943954540417;2900,07868381438;17,265625;330,78186;7031,0;29,0;3462C7;ECMPU;;;;;;;;;;;;641;143,22;76,1133;No alert, no SPI, aircraft airbone;10,025888032415786;26,15985724969632
CAT048;20;129;08:06:58:813;41,3934739;2,01932092;1424,94040133152;4675,00146630451;6,746094;326,123657;6315,0;46,75;343517;ICC02;1013;;;;;;-30,234375;153;0,252;1824;1920;2712;165,88;330,3369;No alert, no SPI, aircraft airbone;14,75880706442864;16,684410639156166
CAT048;20;129;08:06:58:961;41,60679498;1,95059633;1135,45641423017;3725,2508220629;19,597656;339,631348;7000,0;37,25;343450;ECLBE;1023;-0,176;-35,859;148;NV;140;-34,101562;129;0,208;0;NV;2062;148,94;325,3052;No alert, no SPI, aircraft airbone;11,617374591142855;29,467184235399202
CAT048;20;129;08:06:59:039;41,4683557;2,05083378;899,189145510085;2950,09571615531;10,328125;347,058105;7026,0;29,5;342603;BSO3RG;1015;;;;;;-66,445312;95;0,152;224;NV;3401;96,14;289,8962;No alert, no SPI, aircraft airbone;16,16344010213639;21,180676001166464
CAT048;20;129;08:06:59:141;41,51514648;2,08257953;1028,75310080592;3375,17432324808;12,902344;356,09436;7070,0;33,75;344287;ECLHB;1016;2,988;-4,57;104;NV;106;-5,449219;98;0,16;-128;NV;3964;100,54;338,1207;No alert, no SPI, aircraft airbone;17,582848396297166;23,992923328104705
CAT048;20;129;08:06:59:461;41,6774919;2,33766622;1021,16601905599;3350,28232195966;24,976562;25,10376;7371,0;33,5;342603;ECJTJ;1016;;;;;;-94,921875;81;0,132;224;NV;3601;95,92;272,417;No alert, no SPI, aircraft airbone;29,0087471856549;33,79753856975114
CAT048;20;129;08:06:59:531;41,51220154;2,27080728;1417,33192347828;4650,03926782449;14,816406;30,9375;3511,0;46,5;4AC9EB;SAS4685;1015;;;;;;179,296875;230;0,376;-1440;-1472;2172;262,46;185,4712;No alert, no SPI, aircraft airbone;26,06841771846885;23,863468987322754
CAT048;20;129;08:06:59:734;41,59032548;2,56154184;746,559367998503;2449,34183690421;27,050781;49,894409;7034,0;24,5;342594;ECJSN;1016;;;;;;67,851562;110;0,172;128;NV;44;107,58;64,0009;No alert, no SPI, aircraft airbone;39,12707062419494;28,657541320009333
CAT048;20;129;08:06:59:781;41,50765491;2,48041373;1318,10757847596;4324,50006776707;21,128906;53,876953;7713,0;43,25;4CAD7C;EIN5HJ;1015;;;;;;80,859375;199;0,324;-576;-544;3344;217,36;78,5852;No alert, no SPI, aircraft airbone;35,519304194679854;23,6648930132208
CAT048;20;129;08:06:59:898;41,39992993;2,38052903;746,661728424951;2449,67766508572;13,925781;64,599609;1743,0;24,5;4BA9D3;THY90W;1015;;;;;;-114,082031;178;0,28;-32;-32;3243;188,54;245,8795;No alert, no SPI, aircraft airbone;31,06749406897934;17,166471037082253
CAT048;20;129;08:06:59:898;41,37398789;2,30418379;693,368425599299;2274,83086544321;10,144531;64,242554;2720,0;22,75;3472C4;VLG9AT;1015;;;;;;-114,960938;163;0,256;-32;-32;3116;176,0;245,473;No alert, no SPI, aircraft airbone;27,63109183244433;15,585062435237028
CAT048;20;129;08:06:59:969;41,41707284;2,54065563;1325,62351471465;4349,15865201641;21,023438;70,455322;6331,0;43,5;345644;VLG5ZF;1015;;;;;;-45,527344;200;0,328;-256;-288;2849;213,18;322,0532;No alert, no SPI, aircraft airbone;38,28786427875802;18,258193269580122
CAT048;20;129;08:06:59:859;41,32410966;2,15768254;251,456257411279;824,98774756522;2,882812;60,814819;1000,0;8,25;4CA643;RYR2246;1015;;;;;;-114,433594;150;0,232;-928;-864;2891;157,08;245,5554;No alert, no SPI, aircraft airbone;21,029251160730613;12,553082940829464
CAT048;20;129;08:06:59:891;41,35036837;2,23462205;594,337993592024;1949,92786289646;6,699219;63,528442;1000,0;19,5;3444CA;VLG9HN;1015;;;;;;-114,433594;159;0,248;-800;-800;1713;167,86;245,7202;No alert, no SPI, aircraft airbone;24,497637809317972;14,147847381156591
CAT048;20;129;08:07:01:320;41,13811331;2,05538796;1722,14829537086;5650,09301338454;10,019531;192,244263;5540,0;56,5;49D1CD;EWG78ZW;1015;;;;;;-177,011719;223;0,372;2368;2240;2210;250,58;182,7466;No alert, no SPI, aircraft airbone;16,45118890139965;1,3774982958358373
CAT048;20;129;08:07:01:469;41,22356812;2,05274653;693,423583399504;2275,01182936043;5,148438;205,768433;5514,0;22,75;3443D3;VLG59VA;1015;;;;;;177,539062;226;0,356;896;992;3611;241,34;177,6215;No alert, no SPI, aircraft airbone;16,310321374207902;6,501410051929804
CAT048;20;129;08:07:01:617;41,28642945;2,0867293;-9,37972217798233e-05;-0,0003077336771041;1,101562;219,012451;1000,0;-0,75;392AEB;AFR75AZ;1015;;;;;;-114,433594;149;0,228;-224;352;1027;157,08;245,5554;No alert, no SPI, aircraft airbone;17,831900177381385;10,277680194826349
CAT048;20;129;08:07:02:773;41,55207025;1,85773628;838,189228710718;2749,96474912327;18,683594;323,893433;7060,0;27,5;34318D;ECKOQ;1016;-10,02;-65,215;130;NV;130;-68,378906;122;0,192;-224;NV;3701;124,52;319,8285;No alert, no SPI, aircraft airbone;7,443765025698562;26,17501697082535
CAT048;20;129;08:07:02:859;41,55231209;1,91822556;853,465961237438;2800,08526426624;17,226562;331,254272;7031,0;28,0;3462C7;ECMPU;;;;;;;;;;;;641;142,12;76,2726;No alert, no SPI, aircraft airbone;10,16876611606983;26,195637731142142
CAT048;20;129;08:07:02:805;41,39612019;2,01730899;1463,04050740134;4800,00181830261;6,929688;326,233521;6315,0;48,0;343517;ICC02;1013;;;;;;-30,058594;152;0,252;1792;1824;2712;165,0;330,1666;No alert, no SPI, aircraft airbone;14,667359307380599;16,84276824904852
CAT048;20;129;08:07:02:953;41,6090044;1,94855479;1135,45710099768;3725,25307523722;19,753906;339,515991;7000,0;37,25;343450;ECLBE;1023;;;;;;-34,101562;128;0,208;32;NV;2062;148,5;325,2997;No alert, no SPI, aircraft airbone;11,525090516971524;29,599419220528212
CAT048;20;129;08:07:03:031;41,468981;2,04833307;906,809018833563;2975,09530134991;10,390625;346,497803;7026,0;29,75;342603;BSO3RG;1015;0;NV;100;NV;102;-64,511719;95;0,152;160;NV;3401;99,22;289,7644;No alert, no SPI, aircraft airbone;16,05048626914074;21,21771360924062
CAT048;20;129;08:07:03:141;41,51711308;2,08270536;1028,75409085862;3375,17757145261;13,019531;356,154785;7070,0;33,75;344287;ECLHB;1016;;;;;;-4,746094;99;0,16;-96;NV;3964;101,86;351,2933;No alert, no SPI, aircraft airbone;17,587991929853114;24,110888920766232
CAT048;20;129;08:07:03:453;41,67736785;2,3353556;1028,78743955027;3375,28698317412;24,925781;24,89502;7371,0;33,75;342603;ECJTJ;1016;;;;;;-101,074219;85;0,136;256;NV;3601;94,16;272,2687;No alert, no SPI, aircraft airbone;28,904909486627044;33,78932945876505
CAT048;20;129;08:07:03:531;41,50741279;2,271128;1386,84944256116;4550,03112513235;14,578125;31,569214;3511,0;45,5;4AC9EB;SAS4685;1015;-27,07;177,012;262;-2,156;252;170,507812;230;0,376;-1376;-1440;2172;261,58;176,9293;No alert, no SPI, aircraft airbone;26,084782308358022;23,57637760105906
CAT048;20;129;08:07:03:734;41,59119191;2,56374007;754,177092783153;2474,33437308668;27,160156;49,943848;7034,0;24,75;342594;ECJSN;1016;;;;;;68,90625;106;0,168;512;NV;44;107,58;63,7372;No alert, no SPI, aircraft airbone;39,225521126691355;28,71049231901254
CAT048;20;129;08:07:03:781;41,50810252;2,4856485;1310,48215602338;4299,48227676776;21,335938;54,190063;7713,0;43,0;4CAD7C;EIN5HJ;1015;;;;;;89,824219;199;0,324;-480;-480;3344;217,36;87,3578;No alert, no SPI, aircraft airbone;35,75504284980061;23,69387791757301
CAT048;20;129;08:07:03:898;41,39853785;2,37632997;746,664692089893;2449,6873883962;13,71875;64,577637;1743,0;24,5;4BA9D3;THY90W;1015;;;;;;-114,257812;177;0,28;-96;-96;3243;187,66;245,7532;No alert, no SPI, aircraft airbone;30,878543435681184;17,08149786759579
CAT048;20;129;08:07:03:953;41,42003885;2,53659392;1318,00936476886;4324,17784430828;20,910156;69,829102;6331,0;43,25;345644;VLG5ZF;1015;;;;;;-54,316406;200;0,328;-320;-288;2849;213,18;312,9016;No alert, no SPI, aircraft airbone;38,10278804928218;18,43428330530225
CAT048;20;129;08:07:03:852;41,32295497;2,15428663;236,216714602895;774,989245937762;2,714844;60,512695;1000,0;7,75;4CA643;RYR2246;1015;;;;;;-114,609375;149;0,228;-832;-832;2891;154,88;245,5829;No alert, no SPI, aircraft airbone;20,87610005529453;12,483022898985274
CAT048;20;129;08:07:03:883;41,34911181;2,23091885;579,099220477045;1899,93188650991;6,515625;63,468018;1000,0;19,0;3444CA;VLG9HN;1015;;;;;;-114,082031;158;0,248;-832;-800;1713;167,86;245,7202;No alert, no SPI, aircraft airbone;24,330760893493636;14,071457061685356
CAT048;20;129;08:07:03:891;41,37266447;2,30022825;693,370442377403;2274,83748216948;9,949219;64,209595;2720,0;22,75;3472C4;VLG9AT;1015;0,352;-114,434;176;0,062;172;-114,785156;162;0,256;-32;-32;3116;175,12;245,3357;No alert, no SPI, aircraft airbone;27,452964515662085;15,50444955915567
CAT048;20;129;08:07:05:313;41,13351819;2,05509241;1767,8700625468;5800,09881600606;10,292969;191,991577;5540,0;58,0;49D1CD;EWG78ZW;1015;;;;;;-177,011719;224;0,376;2400;2400;2210;252,56;182,7246;No alert, no SPI, aircraft airbone;16,438932884384833;1,1018934523742192
CAT048;20;129;08:07:05:445;41,21900676;2,05305744;716,284485154785;2350,01479027523;5,390625;204,367676;5514,0;23,5;3443D3;VLG59VA;1015;-1,23;177,012;248;-0,219;246;177,1875;232;0,368;1440;1440;3611;247,5;176,9843;No alert, no SPI, aircraft airbone;16,325526821653366;6,227937641974097
CAT048;20;129;08:07:05:648;41,28524737;2,08312868;22,8597726570442;74,999256524137;1,261719;222,736816;1000,0;0,75;392AEB;AFR75AZ;1015;;;;;;-115,839844;157;0,236;992;2304;1027;162,14;245,9619;No alert, no SPI, aircraft airbone;17,66935218729802;10,206061451623592
CAT048;20;129;08:07:06:766;41,55309158;1,85490224;838,187857523561;2749,9602504776;18,808594;323,690186;7060,0;27,5;34318D;ECKOQ;1016;;;;;;-69,082031;121;0,192;64;NV;3701;123,86;304,7003;No alert, no SPI, aircraft airbone;7,315977419609255;26,236028448275956
CAT048;20;129;08:07:06:859;41,55276659;1,92168884;853,468008564785;2800,09198121969;17,175781;331,75415;7031,0;28,0;3462C7;ECMPU;;;;;;;;;;;;641;141,68;76,4484;No alert, no SPI, aircraft airbone;10,324714325405104;26,22330270593289
CAT048;20;129;08:07:06:797;41,3987663;2,01529761;1501,14061841741;4925,00218652858;7,113281;326,337891;6315,0;49,25;343517;ICC02;1013;-0,176;-29,883;166;NV;170;-29,882812;152;0,252;1728;1824;2712;165,0;330,1666;No alert, no SPI, aircraft airbone;14,575943728596817;17,001117376811067
CAT048;20;129;08:07:06:945;41,61126978;1,94646996;1135,45780812018;3725,255395193;19,914062;339,400635;7000,0;37,25;343450;ECLBE;1023;;;;;;-34,101562;128;0,208;-32;NV;2062;148,28;325,2942;No alert, no SPI, aircraft airbone;11,43085440748987;29,735006885758043
CAT048;20;129;08:07:07:016;41,46983195;2,04604956;914,428998671472;3000,09523600131;10,464844;346,014404;7026,0;30,0;342603;BSO3RG;1015;;;;;;-64,511719;95;0,152;256;NV;3401;99,44;290,7971;No alert, no SPI, aircraft airbone;15,947276845855935;21,26832661735947
CAT048;20;129;08:07:07:133;41,51908678;2,08292001;1021,13509811647;3350,18087530445;13,136719;356,231689;7070,0;33,5;344287;ECLHB;1016;;;;;;-3,164062;99;0,16;0;NV;3964;103,4;355,3912;No alert, no SPI, aircraft airbone;17,597136546955465;24,22929832837515
CAT048;20;129;08:07:07:273;41,49916693;2,14458687;487,723419044167;1600,14250213686;12,058594;9,151611;7022,0;16,0;3460D4;BSO1JR;;;;;;;;;;;;397;15,84;118,6469;No alert, no SPI, aircraft airbone;20,382816133414888;23,048117559778504
CAT048;20;129;08:07:07:445;41,67734692;2,33294244;1028,78900100756;3375,29210606566;24,878906;24,6698;7371,0;33,75;342603;ECJTJ;1016;;;;;;-93,339844;88;0,14;0;NV;3601;94,82;272,049;No alert, no SPI, aircraft airbone;28,79641530674584;33,78727369490362
CAT048;20;129;08:07:07:531;41,50283353;2,27239096;1356,36665961426;4450,02199152884;14,375;32,338257;3511,0;44,5;4AC9EB;SAS4685;1015;;;;;;161,894531;230;0,376;-1408;-1344;2172;260,26;168,6896;No alert, no SPI, aircraft airbone;26,143544949336196;23,302132537681064
CAT048;20;129;08:07:07:727;41,59198858;2,56601487;761,794658174738;2499,32638632601;27,269531;50,004272;7034,0;25,0;342594;ECJSN;1016;3,164;NV;104;NV;114;65,917969;106;0,168;224;NV;44;107,58;63,7811;No alert, no SPI, aircraft airbone;39,32745828366902;28,759296758526453
CAT048;20;129;08:07:07:781;41,50790482;2,49094511;1295,23627555091;4249,46298227845;21,523438;54,585571;7713,0;42,5;4CAD7C;EIN5HJ;1015;;;;;;98,613281;200;0,324;-512;-480;3344;217,36;96,0754;No alert, no SPI, aircraft airbone;35,99392062503449;23,684202772212483
CAT048;20;129;08:07:07:891;41,39712367;2,37214475;746,667594856583;2449,69691190927;13,511719;64,561157;1743,0;24,5;4BA9D3;THY90W;1015;;;;;;-114,257812;175;0,276;-128;-96;3243;185,46;245,7861;No alert, no SPI, aircraft airbone;30,690220018105432;16,99521338902833
CAT048;20;129;08:07:07:945;41,4222945;2,53217752;1310,3954149317;4299,19769312452;20,769531;69,290771;6331,0;43,0;345644;VLG5ZF;1015;-24,785;-56,074;214;-2,188;218;-63,105469;200;0,328;-320;-256;2849;213,4;303,9093;No alert, no SPI, aircraft airbone;37,90212852433365;18,56762809749884
CAT048;20;129;08:07:07:844;41,32174788;2,15072907;220,977161992341;724,990712150953;2,539062;60,150146;1000,0;7,25;4CA643;RYR2246;1015;-0,352;-114,082;152;-0,125;152;-114,257812;146;0,224;-832;-800;2891;153,56;245,7697;No alert, no SPI, aircraft airbone;20,715652143120007;12,409788130054515
